record,original_trial_index,dataset_prefix_candidate,filename_task_suffix_candidate,sample_rate_hz,cue_sample_index,cue_onset_time_s,cue_offset_estimate_s,cue_duration_s,cue_side,channel9_response_event_count_in_cue_interval,response_sample_index,response_marker_time_s,t_act_s,t_act_relative_to_cue_s,pre_response_endpoint_s,response_raw_at_edge,response_code_standardized,response_side,response_decode_status,response_declared_code,response_bout_code_sequence,response_analysis_window_start_s,response_analysis_window_end_s,response_analysis_window_start_sample_index,response_analysis_window_end_sample_index_exclusive,response_window_fully_observed,response_nonzero_sample_count_in_analysis_window,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,response_declared_code_time_in_analysis_window_s,analysis_window_observation_status,response_duration_s,response_bout_end_time_s,target_side,cue_response_direction_consistent,task_correct,task_correctness_status,task_correctness_source,response_latency_from_cue_s,cue_plus_3_deadline_time_s,cue_plus_3_deadline_covered,timely_response,timeliness_status,timeliness_source,direction_consistency_status,has_channel9_action_edge_in_cue_interval,response_marker_run_duration_s,response_minus_cue_onset_s,response_minus_cue_offset_s,target_schedule_proxy_s,marker_minus_schedule_proxy_s,marker_minus_cue_plus_2p0_s_sensitivity_only,marker_minus_cue_plus_2p2_s_sensitivity_only,target_onset_verified,reaction_time_s,reaction_time_status,t_act_status,direction_consistency_interpretation,cue_interval_action_marker_status
VisualCogB_Task-2,5,VisualCogB,2,256.0,16161,63.12890625,63.33203125,0.203125,1,1,16728,65.34375,65.34375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,62.12890625,68.12890625,15905,17442,True,310,True,1,66.55078125,declared_response_code_observed,1.2109375,66.5546875,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,66.12890625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.2109375,2.21484375,2.01171875,65.33203125,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,6,VisualCogB,2,256.0,18321,71.56640625,71.76953125,0.203125,1,1,18889,73.78515625,73.78515625,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,70.56640625,76.56640625,18065,19602,True,323,True,1,75.04296875,declared_response_code_observed,1.26171875,75.046875,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,74.56640625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.26171875,2.21875,2.015625,73.76953125,0.015625,0.21875,0.018749999999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,7,VisualCogB,2,256.0,20498,80.0703125,80.2734375,0.203125,1,1,21065,82.28515625,82.28515625,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,79.0703125,85.0703125,20242,21779,True,283,True,1,83.38671875,declared_response_code_observed,1.10546875,83.390625,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,83.0703125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.10546875,2.21484375,2.01171875,82.2734375,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,8,VisualCogB,2,256.0,22630,88.3984375,88.6015625,0.203125,1,1,23197,90.61328125,90.61328125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,87.3984375,93.3984375,22374,23911,True,278,True,1,91.6953125,declared_response_code_observed,1.0859375,91.69921875,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,91.3984375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.0859375,2.21484375,2.01171875,90.6015625,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,9,VisualCogB,2,256.0,24759,96.71484375,96.91796875,0.203125,-1,1,25326,98.9296875,98.9296875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,95.71484375,101.71484375,24503,26040,True,316,True,1,100.16015625,declared_response_code_observed,1.234375,100.1640625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,99.71484375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.234375,2.21484375,2.01171875,98.91796875,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,10,VisualCogB,2,256.0,26927,105.18359375,105.38671875,0.203125,1,1,27494,107.3984375,107.3984375,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,104.18359375,110.18359375,26671,28208,True,356,True,1,108.78515625,declared_response_code_observed,1.390625,108.7890625,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,108.18359375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.390625,2.21484375,2.01171875,107.38671875,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,11,VisualCogB,2,256.0,29131,113.79296875,114.0,0.20703125,1,1,29699,116.01171875,116.01171875,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,112.79296875,118.79296875,28875,30412,True,391,True,1,117.53515625,declared_response_code_observed,1.52734375,117.5390625,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,116.79296875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.52734375,2.21875,2.01171875,116.0,0.01171875,0.21875,0.018749999999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,12,VisualCogB,2,256.0,31372,122.546875,122.75,0.203125,1,1,31939,124.76171875,124.76171875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,121.546875,127.546875,31116,32653,True,355,True,1,126.14453125,declared_response_code_observed,1.38671875,126.1484375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,125.546875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.38671875,2.21484375,2.01171875,124.75,0.01171875,0.21484375,0.014843749999997158,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,13,VisualCogB,2,256.0,33576,131.15625,131.36328125,0.20703125,1,1,34144,133.375,133.375,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,130.15625,136.15625,33320,34857,True,380,True,1,134.85546875,declared_response_code_observed,1.484375,134.859375,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,134.15625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.484375,2.21875,2.01171875,133.36328125,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,14,VisualCogB,2,256.0,35809,139.87890625,140.08203125,0.203125,1,1,36376,142.09375,142.09375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,138.87890625,144.87890625,35553,37090,True,373,True,1,143.546875,declared_response_code_observed,1.45703125,143.55078125,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,142.87890625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.45703125,2.21484375,2.01171875,142.08203125,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,15,VisualCogB,2,256.0,38033,148.56640625,148.76953125,0.203125,1,1,38601,150.78515625,150.78515625,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,147.56640625,153.56640625,37777,39314,True,310,True,1,151.9921875,declared_response_code_observed,1.2109375,151.99609375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,151.56640625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.2109375,2.21875,2.015625,150.76953125,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,16,VisualCogB,2,256.0,40198,157.0234375,157.2265625,0.203125,-1,1,40765,159.23828125,159.23828125,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,156.0234375,162.0234375,39942,41479,True,330,True,1,160.5234375,declared_response_code_observed,1.2890625,160.52734375,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,160.0234375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.2890625,2.21484375,2.01171875,159.2265625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,17,VisualCogB,2,256.0,42378,165.5390625,165.7421875,0.203125,1,1,42946,167.7578125,167.7578125,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,164.5390625,170.5390625,42122,43659,True,373,True,1,169.2109375,declared_response_code_observed,1.45703125,169.21484375,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,168.5390625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.45703125,2.21875,2.015625,167.7421875,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,18,VisualCogB,2,256.0,44603,174.23046875,174.43359375,0.203125,1,1,45170,176.4453125,176.4453125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,173.23046875,179.23046875,44347,45884,True,357,True,1,177.8359375,declared_response_code_observed,1.39453125,177.83984375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,177.23046875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.39453125,2.21484375,2.01171875,176.43359375,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,19,VisualCogB,2,256.0,46811,182.85546875,183.05859375,0.203125,-1,1,47378,185.0703125,185.0703125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,181.85546875,187.85546875,46555,48092,True,339,True,1,186.390625,declared_response_code_observed,1.32421875,186.39453125,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,185.85546875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.32421875,2.21484375,2.01171875,185.05859375,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,20,VisualCogB,2,256.0,49003,191.41796875,191.625,0.20703125,1,1,49571,193.63671875,193.63671875,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,190.41796875,196.41796875,48747,50284,True,284,True,1,194.7421875,declared_response_code_observed,1.109375,194.74609375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,194.41796875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.109375,2.21875,2.01171875,193.625,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,21,VisualCogB,2,256.0,51140,199.765625,199.96875,0.203125,1,1,51707,201.98046875,201.98046875,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,198.765625,204.765625,50884,52421,True,348,True,1,203.3359375,declared_response_code_observed,1.359375,203.33984375,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,202.765625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.359375,2.21484375,2.01171875,201.96875,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,22,VisualCogB,2,256.0,53340,208.359375,208.56640625,0.20703125,-1,1,53908,210.578125,210.578125,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,207.359375,213.359375,53084,54621,True,303,True,1,211.7578125,declared_response_code_observed,1.18359375,211.76171875,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,211.359375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.18359375,2.21875,2.01171875,210.56640625,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,23,VisualCogB,2,256.0,55493,216.76953125,216.97265625,0.203125,-1,1,56060,218.984375,218.984375,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,215.76953125,221.76953125,55237,56774,True,350,True,1,220.34765625,declared_response_code_observed,1.3671875,220.3515625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,219.76953125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.3671875,2.21484375,2.01171875,218.97265625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,24,VisualCogB,2,256.0,57693,225.36328125,225.56640625,0.203125,-1,1,58261,227.58203125,227.58203125,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,224.36328125,230.36328125,57437,58974,True,335,True,1,228.88671875,declared_response_code_observed,1.30859375,228.890625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,228.36328125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.30859375,2.21875,2.015625,227.56640625,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,25,VisualCogB,2,256.0,59878,233.8984375,234.1015625,0.203125,1,1,60445,236.11328125,236.11328125,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,232.8984375,238.8984375,59622,61159,True,341,True,1,237.44140625,declared_response_code_observed,1.33203125,237.4453125,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,236.8984375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.33203125,2.21484375,2.01171875,236.1015625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,26,VisualCogB,2,256.0,62070,242.4609375,242.6640625,0.203125,-1,1,62638,244.6796875,244.6796875,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,241.4609375,247.4609375,61814,63351,True,373,True,1,246.1328125,declared_response_code_observed,1.45703125,246.13671875,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,245.4609375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.45703125,2.21875,2.015625,244.6640625,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,27,VisualCogB,2,256.0,64295,251.15234375,251.35546875,0.203125,-1,1,64862,253.3671875,253.3671875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,250.15234375,256.15234375,64039,65576,True,299,True,1,254.53125,declared_response_code_observed,1.16796875,254.53515625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,254.15234375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.16796875,2.21484375,2.01171875,253.35546875,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,28,VisualCogB,2,256.0,66447,259.55859375,259.76171875,0.203125,-1,1,67015,261.77734375,261.77734375,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,258.55859375,264.55859375,66191,67728,True,329,True,1,263.05859375,declared_response_code_observed,1.28515625,263.0625,-1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,262.55859375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.28515625,2.21875,2.015625,261.76171875,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,29,VisualCogB,2,256.0,68632,268.09375,268.296875,0.203125,1,1,69199,270.30859375,270.30859375,2.21484375,2.11484375,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,267.09375,273.09375,68376,69913,True,361,True,1,271.71484375,declared_response_code_observed,1.41015625,271.71875,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,271.09375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.41015625,2.21484375,2.01171875,270.296875,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,30,VisualCogB,2,256.0,70844,276.734375,276.9375,0.203125,1,1,71412,278.953125,278.953125,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,275.734375,281.734375,70588,72125,True,347,True,1,280.3046875,declared_response_code_observed,1.35546875,280.30859375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,279.734375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.35546875,2.21875,2.015625,278.9375,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,31,VisualCogB,2,256.0,73045,285.33203125,285.53515625,0.203125,1,1,73612,287.546875,287.546875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,284.33203125,290.33203125,72789,74326,True,291,True,1,288.6796875,declared_response_code_observed,1.13671875,288.68359375,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,288.33203125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.13671875,2.21484375,2.01171875,287.53515625,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,32,VisualCogB,2,256.0,75189,293.70703125,293.91015625,0.203125,1,1,75757,295.92578125,295.92578125,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,292.70703125,298.70703125,74933,76470,True,331,True,1,297.21484375,declared_response_code_observed,1.29296875,297.21875,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,296.70703125,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.29296875,2.21875,2.015625,295.91015625,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,33,VisualCogB,2,256.0,77369,302.22265625,302.4296875,0.20703125,1,1,77937,304.44140625,304.44140625,2.21875,2.11875,-1.0,-2,-1,decoded_from_declared_channel_code,-2.0,-1|-2,301.22265625,307.22265625,77113,78650,True,344,True,1,305.78125,declared_response_code_observed,1.34375,305.78515625,1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,305.22265625,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.34375,2.21875,2.01171875,304.4296875,0.01171875,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,34,VisualCogB,2,256.0,79566,310.8046875,311.0078125,0.203125,-1,1,80134,313.0234375,313.0234375,2.21875,2.11875,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,309.8046875,315.8046875,79310,80847,True,363,True,1,314.4375,declared_response_code_observed,1.41796875,314.44140625,-1,0,0,incorrect_by_opposite_direction_rule,channel8_channel9_same_direction_user_rule,2.21875,313.8046875,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.41796875,2.21875,2.015625,313.0078125,0.015625,0.21875,0.01875000000001137,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
VisualCogB_Task-2,35,VisualCogB,2,256.0,81783,319.46484375,319.66796875,0.203125,1,1,82350,321.6796875,321.6796875,2.21484375,2.11484375,1.0,2,1,decoded_from_declared_channel_code,2.0,1|2,318.46484375,324.46484375,81527,83064,True,326,True,1,322.94921875,declared_response_code_observed,1.2734375,322.953125,1,1,1,correct_by_same_direction_rule,channel8_channel9_same_direction_user_rule,2.21484375,322.46484375,True,1,response_within_cue_plus_3s_deadline,user_defined_channel9_onset_within_3s_after_channel8_cue,same_sign_correct_opposite_sign_incorrect,1,1.2734375,2.21484375,2.01171875,321.66796875,0.01171875,0.21484375,0.014843750000011369,False,,unknown_no_independent_trial_target_onset,channel9_zero_to_nonzero_edge_per_reference_model,same_sign_is_correct_opposite_sign_is_incorrect_by_user_rule,channel9_edge_observed_in_cue_to_next_cue_interval
