record,original_trial_index,q1_trial_index,q1_quality_pass,q1_final_drop,eeg_quality,cue_time_s,event_time_s,event_offset_from_cue_s,target_offset_s,cue_side,response_code,choice_side,stage,analysis_variant,filename_task_code_candidate,task_mapping_status,sample_rate_hz,window_n_samples,window_duration_s,erp_filter_band_hz,tf_filter_band_hz,hard_clip_threshold_raw_value,qc_valid,erp_qc_valid,tf_qc_valid,erp_hard_clip,tf_hard_clip,erp_nonfinite,tf_nonfinite,erp_candidate_mean_F3,erp_mean_F3,erp_candidate_area_F3,erp_peak_F3,erp_peak_latency_s_F3,log_theta_power_F3,log_alpha_power_F3,log_beta_power_F3,log_gamma_power_F3,erp_candidate_mean_Fz,erp_mean_Fz,erp_candidate_area_Fz,erp_peak_Fz,erp_peak_latency_s_Fz,log_theta_power_Fz,log_alpha_power_Fz,log_beta_power_Fz,log_gamma_power_Fz,erp_candidate_mean_F4,erp_mean_F4,erp_candidate_area_F4,erp_peak_F4,erp_peak_latency_s_F4,log_theta_power_F4,log_alpha_power_F4,log_beta_power_F4,log_gamma_power_F4,AI_erp_F4_minus_F3,AI_alpha_log_F4_minus_F3,AI_alpha,response_time_s,endpoint_status,pre_response_cumulative_mean_F3,pre_response_cumulative_sd_F3,pre_response_cumulative_log_theta_power_F3,pre_response_cumulative_log_alpha_power_F3,pre_response_cumulative_log_beta_power_F3,pre_response_cumulative_log_gamma_power_F3,pre_response_cumulative_mean_Fz,pre_response_cumulative_sd_Fz,pre_response_cumulative_log_theta_power_Fz,pre_response_cumulative_log_alpha_power_Fz,pre_response_cumulative_log_beta_power_Fz,pre_response_cumulative_log_gamma_power_Fz,pre_response_cumulative_mean_F4,pre_response_cumulative_sd_F4,pre_response_cumulative_log_theta_power_F4,pre_response_cumulative_log_alpha_power_F4,pre_response_cumulative_log_beta_power_F4,pre_response_cumulative_log_gamma_power_F4,pre_response_cumulative_AI_alpha_log_F4_minus_F3,pre_response_cumulative_tf_mean_F3,pre_response_cumulative_tf_sd_F3,pre_response_cumulative_tf_log_theta_power_F3,pre_response_cumulative_tf_log_alpha_power_F3,pre_response_cumulative_tf_log_beta_power_F3,pre_response_cumulative_tf_log_gamma_power_F3,pre_response_cumulative_tf_mean_Fz,pre_response_cumulative_tf_sd_Fz,pre_response_cumulative_tf_log_theta_power_Fz,pre_response_cumulative_tf_log_alpha_power_Fz,pre_response_cumulative_tf_log_beta_power_Fz,pre_response_cumulative_tf_log_gamma_power_Fz,pre_response_cumulative_tf_mean_F4,pre_response_cumulative_tf_sd_F4,pre_response_cumulative_tf_log_theta_power_F4,pre_response_cumulative_tf_log_alpha_power_F4,pre_response_cumulative_tf_log_beta_power_F4,pre_response_cumulative_tf_log_gamma_power_F4,pre_response_cumulative_tf_AI_alpha_log_F4_minus_F3,pre_response_terminal_500ms_mean_F3,pre_response_terminal_500ms_sd_F3,pre_response_terminal_500ms_log_theta_power_F3,pre_response_terminal_500ms_log_alpha_power_F3,pre_response_terminal_500ms_log_beta_power_F3,pre_response_terminal_500ms_log_gamma_power_F3,pre_response_terminal_500ms_mean_Fz,pre_response_terminal_500ms_sd_Fz,pre_response_terminal_500ms_log_theta_power_Fz,pre_response_terminal_500ms_log_alpha_power_Fz,pre_response_terminal_500ms_log_beta_power_Fz,pre_response_terminal_500ms_log_gamma_power_Fz,pre_response_terminal_500ms_mean_F4,pre_response_terminal_500ms_sd_F4,pre_response_terminal_500ms_log_theta_power_F4,pre_response_terminal_500ms_log_alpha_power_F4,pre_response_terminal_500ms_log_beta_power_F4,pre_response_terminal_500ms_log_gamma_power_F4,pre_response_terminal_500ms_AI_alpha_log_F4_minus_F3,pre_response_terminal_500ms_tf_mean_F3,pre_response_terminal_500ms_tf_sd_F3,pre_response_terminal_500ms_tf_log_theta_power_F3,pre_response_terminal_500ms_tf_log_alpha_power_F3,pre_response_terminal_500ms_tf_log_beta_power_F3,pre_response_terminal_500ms_tf_log_gamma_power_F3,pre_response_terminal_500ms_tf_mean_Fz,pre_response_terminal_500ms_tf_sd_Fz,pre_response_terminal_500ms_tf_log_theta_power_Fz,pre_response_terminal_500ms_tf_log_alpha_power_Fz,pre_response_terminal_500ms_tf_log_beta_power_Fz,pre_response_terminal_500ms_tf_log_gamma_power_Fz,pre_response_terminal_500ms_tf_mean_F4,pre_response_terminal_500ms_tf_sd_F4,pre_response_terminal_500ms_tf_log_theta_power_F4,pre_response_terminal_500ms_tf_log_alpha_power_F4,pre_response_terminal_500ms_tf_log_beta_power_F4,pre_response_terminal_500ms_tf_log_gamma_power_F4,pre_response_terminal_500ms_tf_AI_alpha_log_F4_minus_F3,terminal_erp_qc_valid,terminal_tf_qc_valid
VisualCogA_Task-1,1,1.0,True,0,retained_by_q1,29.4453125,31.7453125,2.299999952316284,2.299999952316284,1,2,1,target_offset_sensitivity,target_offset_2.3s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,5.891713688019664,5.891713688019664,1.451231178542657,15.534336750730873,0.28515625,0.48433695901145407,-0.1505135525778705,1.7700484206645115,2.9875749434339682,4.618395712450145,4.618395712450145,1.133077906754333,17.155132824778555,0.2890625,1.4449033206473643,0.2251400600543128,1.9464394549323285,2.8923937188942688,8.348620053594932,8.348620053594932,2.0658334736444517,24.567268725931644,0.29296875,1.6871375038813545,1.575013422566774,2.320897733106086,3.0627115216758694,0.17253151577446996,1.7255269751446445,1.7255269751446445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,1,1.0,True,0,retained_by_q1,29.4453125,31.8453125,2.4000000953674316,2.4000000953674316,1,2,1,target_offset_sensitivity,target_offset_2.4s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,2.550379323330708,2.550379323330708,0.6232953685146638,13.197974264994263,0.28125,-0.762278678340789,-0.2669631797104153,1.9770403503471627,2.883381160769128,1.5319712288188754,1.5319712288188754,0.37655401487310897,9.545320301651955,0.27734375,0.15441961178973268,0.7531451311851682,1.7939335551756537,2.83578173358914,-0.0013859587334444229,-0.0013859587334444229,-0.014310253107323607,11.401336251795293,0.28125,0.5066029030009916,1.5447358164381835,2.059259456305101,3.1287564451828147,-0.9999999999996081,1.8116989961485988,1.8116989961485988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,2,,False,1,excluded_by_q1,37.8515625,37.8515625,0.0,,-1,-2,-1,cue_locked,nominal,1,filename suffix only; project/task semantics not independently verified,256.0,154,0.6015625,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-134.2867813396454,-134.2867813396454,-33.128161945436155,-86.26415219783783,0.49609375,3.8349312583041595,2.1009865901181883,2.561863274027694,3.310592432383774,-9.33797317504883,-9.33797317504883,-2.280277251377701,0.448496761322021,0.3828125,2.969943003457115,2.1683464802489616,2.1633663601947357,2.7671908902930107,-155.03234603881836,-155.03234603881836,-38.30984784156086,-58.04792335510254,0.49609375,4.7768274232758285,1.9656708653532946,2.309168457530331,3.1683456592679304,-0.07170478110849283,-0.13531572476489373,-0.13531572476489373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,2,,False,1,excluded_by_q1,37.8515625,39.8515625,2.0,2.0,-1,-2,-1,target_offset_sensitivity,target_offset_2.0s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,3.868652394197415,3.868652394197415,0.9693291369703367,25.10578273653984,0.4765625,2.8143227401185,2.1861581616776706,2.9755063168235236,3.215782214812313,18.80298615794629,18.80298615794629,4.644090100182218,34.48593723297119,0.4765625,1.9052722567113252,2.4360778018386484,3.045201453621645,2.771626321563863,169.01330139160157,169.01330139160157,41.7291408544779,202.38349105834962,0.37890625,2.262457751338664,2.592636578795237,2.5345756814578477,2.622806384053972,0.9552451564841619,0.40647841711756616,0.40647841711756616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,2,,False,1,excluded_by_q1,37.8515625,39.9515625,2.0999999046325684,2.0999999046325684,-1,-2,-1,target_offset_sensitivity,target_offset_2.1s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,2.4516049789334637,2.4516049789334637,0.5593122387601759,23.467990403175353,0.375,3.109384154226241,2.298063445602925,3.147027217171165,3.1480971432345495,9.558178778085859,9.558178778085859,2.3293509595328956,25.118493270874023,0.375,2.8603553132924304,2.640387905538134,2.992701369842594,2.7907086171109055,119.17715849757198,119.17715849757198,29.360633735763855,168.6432993042469,0.27734375,2.186471351031795,2.9038432240710232,2.959027651545469,2.9530778020704345,0.9596870853758617,0.605779778468098,0.605779778468098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,2,,False,1,excluded_by_q1,37.8515625,40.0515625,2.200000047683716,2.200000047683716,-1,-2,-1,target_locked,target_offset_2.2s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,9.849736839409452,9.849736839409452,2.438163518614021,26.946578330993653,0.44140625,2.9724134105442284,2.3554474393632447,3.0776666185451798,3.080642540186999,13.069771414874122,13.069771414874122,3.2403778006474027,35.99862570643425,0.4453125,3.221777771662287,2.809055405790619,2.8602413200760517,2.7515698918405573,41.357866538763055,41.357866538763055,10.174390506781641,90.18709628105164,0.265625,2.493861692220426,2.8799304855480434,2.969883710068584,3.0322146015883913,0.6153017837343953,0.5244830461847987,0.5244830461847987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,2,,False,1,excluded_by_q1,37.8515625,40.1515625,2.299999952316284,2.299999952316284,-1,-2,-1,target_offset_sensitivity,target_offset_2.3s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,12.77330513589084,12.77330513589084,3.1834686410240827,30.84401691436768,0.33984375,2.4680358412512886,2.53475496473874,2.771296457841449,3.009541099599313,10.622992388531568,10.622992388531568,2.6437102712690828,33.702312582731246,0.34375,3.1627808448389287,2.997895917420245,2.795024310623416,2.776938693304487,-47.077110496312386,-47.077110496312386,-11.587641789652409,-1.6675520324707094,0.25390625,2.6663798604343323,2.7465055044083004,2.7666197379502435,3.0545718433464843,-0.9999999999999832,0.21175053966956048,0.21175053966956048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,2,,False,1,excluded_by_q1,37.8515625,40.2515625,2.4000000953674316,2.4000000953674316,-1,-2,-1,target_offset_sensitivity,target_offset_2.4s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-2.3062992300093175,-2.3062992300093175,-0.5862272037519143,16.31743372797966,0.25,2.3527810560271942,2.4989115545082212,2.333006346923658,2.923822838066802,3.5328862237557774,3.5328862237557774,0.8661410059337507,28.50153325021267,0.25,2.9089138501358476,3.0926230589937496,2.784592103900504,2.7799263984934113,-133.6714762596786,-133.6714762596786,-32.92514454137533,-77.75792327880859,0.25,2.414324644880233,2.860642840214912,2.609380357304187,3.0594405999733367,-0.9660782915192679,0.361731285706691,0.361731285706691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,3,,False,1,excluded_by_q1,46.29296875,46.29296875,0.0,,-1,-2,-1,cue_locked,nominal,1,filename suffix only; project/task semantics not independently verified,256.0,154,0.6015625,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-23.69425513044,-23.69425513044,-5.853450751132334,2.780749009847641,0.296875,2.566982373850522,3.0458424712186964,2.7693898830247363,3.5828109955552296,-3.476415377175435,-3.476415377175435,-0.8526089454977774,17.816068716049195,0.30078125,3.650042298164641,3.3228709246391803,2.8313141480778006,3.1354905624717913,30.65979886023328,30.65979886023328,7.540678661833515,61.740947570800785,0.48828125,3.703529215481803,2.8228846689734923,3.318416048630488,3.6249814426986013,0.9999999999999816,-0.22295780224520412,-0.22295780224520412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,3,,False,1,excluded_by_q1,46.29296875,48.29296875,2.0,2.0,-1,-2,-1,target_offset_sensitivity,target_offset_2.0s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-0.543037601709365,-0.543037601709365,-0.13542065497487762,10.430732927322389,0.2890625,1.3210654764986256,0.8567950716359235,1.6510983559600416,3.1981108309992656,5.329068329446017,5.329068329446017,1.3223944375081924,20.1196395021677,0.3515625,2.4192082959809595,1.7091073624510742,1.940889035006091,2.7408811320265825,-102.07425784975293,-102.07425784975293,-25.164443258121615,-22.039704284667977,0.25,0.14755025351611883,-2.202366461943885,-1.8482028777314126,-1.6437927320623877,-0.9894162558207994,-3.0591615335798084,-3.0591615335798084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,3,,False,1,excluded_by_q1,46.29296875,48.39296875,2.0999999046325684,2.0999999046325684,-1,-2,-1,target_offset_sensitivity,target_offset_2.1s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-15.925521608972922,-15.925521608972922,-3.9420451707416198,1.8131106567382815,0.25390625,1.9071494130426614,0.07970771886536904,1.7040650810548625,3.184963233082393,0.6624763042107225,0.6624763042107225,0.12121766225434838,18.68934060096741,0.25,2.7551408642518043,0.951174243628675,1.9584860587110233,2.683649865678277,-208.7897715356946,-208.7897715356946,-51.42876845546065,-157.61878463745117,0.25,-1.8006345259767231,-5.406658606412647,-5.335044189537643,-5.355384634508806,-0.8582604558318084,-5.486366325278016,-5.486366325278016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,3,,False,1,excluded_by_q1,46.29296875,48.49296875,2.200000047683716,2.200000047683716,-1,-2,-1,target_locked,target_offset_2.2s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-22.631891910337146,-22.631891910337146,-5.550394669150991,-15.740490226745607,0.4453125,2.320415293657168,-0.07606611849643817,2.0109516155078238,3.172376495824688,2.434359869994223,2.434359869994223,0.6253885474544946,17.19898904681206,0.4453125,2.9662599888692647,0.024884350520252833,2.170509554060686,2.5461070997545363,-229.00271314084532,-229.00271314084532,-56.40323507636788,-206.86897392272948,0.25,-0.6473372230428142,-2.638351606457817,-1.5156646877531132,-1.5185521987771582,-0.820120989275428,-2.562285487961379,-2.562285487961379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,3,,False,1,excluded_by_q1,46.29296875,48.59296875,2.299999952316284,2.299999952316284,-1,-2,-1,target_offset_sensitivity,target_offset_2.3s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-28.66780182909803,-28.66780182909803,-7.0642142765366565,-15.144070014953613,0.34375,2.294098121599881,0.9922534647667124,2.4364122502865366,3.0738149988815047,-2.491748448498547,-2.491748448498547,-0.6044239220628518,15.52024696111679,0.34375,2.7852695453545913,0.5119082655036052,2.460986281847135,2.228283465435583,-140.9093317767233,-140.9093317767233,-34.723240008698795,-109.10568672657013,0.49609375,0.532243317450289,-0.6093114380241397,0.5691765429446792,0.4533301612552644,-0.6618907134527218,-1.601564902790852,-1.601564902790852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,3,,False,1,excluded_by_q1,46.29296875,48.69296875,2.4000000953674316,2.4000000953674316,-1,-2,-1,target_offset_sensitivity,target_offset_2.4s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-27.428147427868105,-27.428147427868105,-6.799746104371732,-10.938085899353027,0.25,1.8692841664443876,1.6360014705502202,2.7722279532097223,2.992793398335631,-11.3197737583518,-11.3197737583518,-2.8330858916789303,9.072588024139405,0.25,2.1730388346789864,1.083922881086322,2.581591616428122,2.0850896504181233,-51.78459604097531,-51.78459604097531,-12.717498467857954,-28.660968170166015,0.44140625,1.1412647534103169,0.7132195213904293,1.6606397327061473,1.5880872703542435,-0.3074814423349315,-0.9227819491597908,-0.9227819491597908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,4,2.0,True,0,retained_by_q1,54.90234375,54.90234375,0.0,,1,2,1,cue_locked,nominal,1,filename suffix only; project/task semantics not independently verified,256.0,154,0.6015625,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-16.187196094691753,-16.187196094691753,-3.9756384724099196,-4.582456614971161,0.421875,2.099182923210362,2.904077277952217,2.38483567954652,3.0943597534001355,-2.234963856581599,-2.234963856581599,-0.5157588898972609,11.15369944512844,0.27734375,3.050419054501203,3.065863945351543,2.3614829480091526,3.084499465768299,-14.28386430958286,-14.28386430958286,-3.4865571381070195,4.3473466792702675,0.3046875,3.3550173946995447,2.903471322975348,2.1661539010381197,3.5234067362717454,0.06246358872505215,-0.0006059549768688832,-0.0006059549768688832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,4,2.0,True,0,retained_by_q1,54.90234375,56.90234375,2.0,2.0,1,2,1,target_offset_sensitivity,target_offset_2.0s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,1.2665896103833802,1.2665896103833802,0.3082680278079351,8.220118622481824,0.39453125,0.48692508944535795,1.3718072892769215,2.3481992030283534,3.004242017628911,15.80211219590623,15.80211219590623,3.8800646359671385,25.82865842819214,0.48828125,-0.3301011248342299,1.2455789831590713,1.9925314098859983,2.5176316972080115,8.569627952575685,8.569627952575685,2.1142261646688,17.052754592895507,0.30859375,-0.09779247018783414,1.3191636249478895,2.4632809406920213,2.862079072058766,0.7424640920604609,-0.052643664329032,-0.052643664329032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,4,2.0,True,0,retained_by_q1,54.90234375,57.00234375,2.0999999046325684,2.0999999046325684,1,2,1,target_offset_sensitivity,target_offset_2.1s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-4.502222118589561,-4.502222118589561,-1.0902427695191002,5.857080168575049,0.29296875,0.7491740668204063,1.088252168649439,2.8775334218537085,3.1214853586560283,15.104600824061778,15.104600824061778,3.7620100597944104,26.53730208158493,0.4609375,-0.4791865916325634,0.5718648084364318,2.6485020084367124,2.56104805033422,-4.847834202498198,-4.847834202498198,-1.127018292360008,6.779593505859374,0.3125,-0.34694130614162166,1.0750371161268484,3.1078128031594177,2.869442331363066,-0.036963636585709135,-0.013215052522590698,-0.013215052522590698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,4,2.0,True,0,retained_by_q1,54.90234375,57.10234375,2.200000047683716,2.200000047683716,1,2,1,target_locked,target_offset_2.2s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-7.202722916044294,-7.202722916044294,-1.7568891978310424,6.174594088792801,0.2890625,0.7373342990569275,0.7368576996972741,3.180405894138218,3.3278967696849793,13.507753557749094,13.507753557749094,3.3544242024549744,25.96632866770029,0.36328125,-0.33879724742095296,0.7751668154787242,3.0410757217970117,2.754381949346685,-27.931107306648045,-27.931107306648045,-6.845383271169849,-4.334004135131835,0.25,-0.5124085502023704,1.2202590800252864,3.4198881420624905,2.9318917328203504,-0.5899836214616604,0.4834013803280123,0.4834013803280123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,4,2.0,True,0,retained_by_q1,54.90234375,57.20234375,2.299999952316284,2.299999952316284,1,2,1,target_offset_sensitivity,target_offset_2.3s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-16.193132662922142,-16.193132662922142,-3.975236991983838,-0.01145168185234069,0.26171875,0.4812982238425908,1.2453881099412067,3.0989773453497937,3.5391163013765174,0.16356097992509522,0.16356097992509522,0.04328217162750631,20.8880039024353,0.26171875,0.265521180402474,1.473428578992424,3.016845174773869,2.9996695265503877,-57.79429593877866,-57.79429593877866,-14.194334053364583,-13.35676803588867,0.26171875,-0.1191267753307187,1.6398756873948266,3.311384208249828,3.016381588064544,-0.5622734032264995,0.39448757745361984,0.39448757745361984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,4,2.0,True,0,retained_by_q1,54.90234375,57.30234375,2.4000000953674316,2.4000000953674316,1,2,1,target_offset_sensitivity,target_offset_2.4s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,-23.640281567573542,-23.640281567573542,-5.82146658470854,-9.508276352882385,0.2734375,0.27582586443195917,1.7706684335245475,2.7110386096713044,3.5662973339580777,-7.175381606034934,-7.175381606034934,-1.7798251833347603,5.155428258180619,0.2734375,0.8843245258899872,1.9202462325280218,2.7668689338139605,3.1361481533669684,-87.49486074864865,-87.49486074864865,-21.546001928150652,-43.970148200988774,0.26953125,0.4559097122680799,2.083947320991415,2.938257028185085,3.0878341830479097,-0.574566944804765,0.3132788874668675,0.3132788874668675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,5,3.0,True,0,retained_by_q1,63.34375,63.34375,0.0,,-1,-2,-1,cue_locked,nominal,1,filename suffix only; project/task semantics not independently verified,256.0,154,0.6015625,0.5-30,1-80,999.5,True,True,True,False,False,False,False,20.706357230171562,20.706357230171562,5.106729955468326,38.47411563873291,0.47265625,1.750886714474538,2.8358157381005356,1.9488440198997843,2.8332959764322907,4.5752965583372855,4.5752965583372855,1.1391643909458073,16.904525757431983,0.34765625,2.3365139251531053,2.6042238507772506,2.686617435736129,2.203082128185702,15.394290525317189,15.394290525317189,3.800437961071728,28.815301094055172,0.4765625,2.8421207861937567,2.5439448433504666,2.92309557815336,2.6001044312883943,-0.1471460218894986,-0.291870894750069,-0.291870894750069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,5,3.0,True,0,retained_by_q1,63.34375,65.34375,2.0,2.0,-1,-2,-1,target_offset_sensitivity,target_offset_2.0s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,9.012237714482474,9.012237714482474,2.2082181106763894,20.002271537780764,0.48046875,2.0051840796072593,1.333163860975054,2.1965340312065758,3.188851263618791,5.732229899178492,5.732229899178492,1.422151127269899,13.726370327174664,0.44921875,2.2022917067184005,1.1592899070139604,2.337011563754733,3.1051915228323366,5.242925037033274,5.242925037033274,1.3105232991183584,14.328312873840332,0.4140625,1.8698120950333554,1.3606466149238663,2.1569561478014183,3.2168830696313417,-0.26441737236904894,0.027482753948812277,0.027482753948812277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,5,3.0,True,0,retained_by_q1,63.34375,65.44375,2.0999999046325684,2.0999999046325684,-1,-2,-1,target_offset_sensitivity,target_offset_2.1s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,8.134792389487849,8.134792389487849,1.9941033691982746,17.310205137729646,0.48828125,2.295665859466665,0.05864966518455964,2.298154765227135,2.8053791453225303,0.09089446419151476,0.09089446419151476,0.017268672325299026,11.206964516043662,0.484375,2.3965682259564782,0.575105469057257,2.7436318133794226,2.9402299965078584,-1.1608275239262729,-1.1608275239262729,-0.28171311674057503,9.270603402853013,0.3125,1.615234078539602,1.483790567560923,2.5052972326844274,2.989840164937076,-0.9999999999998924,1.4251409023763635,1.4251409023763635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VisualCogA_Task-1,5,3.0,True,0,retained_by_q1,63.34375,65.54375,2.200000047683716,2.200000047683716,-1,-2,-1,target_locked,target_offset_2.2s,1,filename suffix only; project/task semantics not independently verified,256.0,231,0.90234375,0.5-30,1-80,999.5,True,True,True,False,False,False,False,4.356756152771414,4.356756152771414,1.0840857659117324,12.068554136157037,0.43359375,2.1992283556851597,-0.45782639766566946,2.4281667053700597,2.6797373190995053,-0.2373442518268707,-0.2373442518268707,-0.05988438307133026,15.07139235496521,0.4375,2.240571646118881,1.1739992699512092,2.995699740387773,2.9552360842926952,-2.1880928620789204,-2.1880928620789204,-0.539547776808031,16.04180592060089,0.4375,1.2118059547703375,1.9995104719834556,2.7924117076579167,3.0003926578365148,-0.9999999999998472,2.457336869649125,2.457336869649125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
