record,original_trial_index,cue_side_from_mat,viscue_raw_code_at_event,external_truth_source,authoritative_omission,response_event_count,response_raw_code,response_bout_code_sequence,mat_response_channel_label,actual_response_side_from_mat,response_decode_status,response_declared_code,direction_consistency_status,direction_consistent,task_correctness_status,task_correct,cue_interval_action_marker_count,has_channel9_action_marker_in_cue_interval,verified_omission,cue_direction_used,cue_direction_source,external_correct_response_side,external_correct_side_differs_from_cue_direction,target_onset_time_s,schedule_target_anchor_time_s,target_time_source,response_deadline_time_s,response_time_s,response_analysis_window_start_s,response_analysis_window_end_s,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,declared_code_present_in_analysis_window,response_duration_s,formal_deadline_status,within_formal_deadline,reaction_time_s_from_verified_target,reaction_time_status,reaction_time_s_from_schedule_anchor,schedule_anchor_reaction_time_status,response_timing_status,record_end_time_s,recording_covers_deadline,omission_status,trial_outcome,timing_source,identity_mapping_status
VisualCogB_Task-2,21,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,201.965625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,201.98046875,198.765625,204.765625,True,1,1,1.359375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,22,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,210.559375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,210.578125,207.359375,213.359375,True,1,1,1.18359375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,23,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,218.96953125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,218.984375,215.76953125,221.76953125,True,1,1,1.3671875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,24,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,227.56328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,227.58203125,224.36328125,230.36328125,True,1,1,1.30859375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,25,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,236.0984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,236.11328125,232.8984375,238.8984375,True,1,1,1.33203125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,26,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,244.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,244.6796875,241.4609375,247.4609375,True,1,1,1.45703125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,27,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,253.35234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,253.3671875,250.15234375,256.15234375,True,1,1,1.16796875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,28,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,261.75859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,261.77734375,258.55859375,264.55859375,True,1,1,1.28515625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,29,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,270.29375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,270.30859375,267.09375,273.09375,True,1,1,1.41015625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,30,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,278.934375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,278.953125,275.734375,281.734375,True,1,1,1.35546875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,31,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,287.53203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,287.546875,284.33203125,290.33203125,True,1,1,1.13671875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,32,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,295.90703125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,295.92578125,292.70703125,298.70703125,True,1,1,1.29296875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,33,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,304.42265625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,304.44140625,301.22265625,307.22265625,True,1,1,1.34375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,34,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,313.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,313.0234375,309.8046875,315.8046875,True,1,1,1.41796875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,35,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,321.66484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,321.6796875,318.46484375,324.46484375,True,1,1,1.2734375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,36,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,330.16484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,330.18359375,326.96484375,332.96484375,True,1,1,1.38671875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,37,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,338.78984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,338.80859375,335.58984375,341.58984375,True,1,1,1.52734375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,38,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,347.559375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,347.57421875,344.359375,350.359375,True,1,1,1.4765625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,39,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,356.2625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,356.28125,353.0625,359.0625,True,1,1,1.2578125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,40,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,364.76640625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,364.78125,361.56640625,367.56640625,True,1,1,1.20703125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,41,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,373.20390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,373.22265625,370.00390625,376.00390625,True,1,1,1.2265625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,42,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,381.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,381.67578125,378.4609375,384.4609375,True,1,1,1.046875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,43,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,389.9421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,389.9609375,386.7421875,392.7421875,True,1,1,1.5,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,44,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,398.6765625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,398.6953125,395.4765625,401.4765625,True,1,1,1.27734375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,45,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,407.18046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,407.1953125,403.98046875,409.98046875,True,1,1,1.1953125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,46,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,415.60234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,415.62109375,412.40234375,418.40234375,True,1,1,1.3828125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,47,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,424.23125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,424.24609375,421.03125,427.03125,True,1,1,1.55859375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,48,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,433.03203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,433.046875,429.83203125,435.83203125,True,1,1,1.32421875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,49,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,441.59453125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,441.61328125,438.39453125,444.39453125,True,1,1,1.375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,50,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,450.20390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,450.22265625,447.00390625,453.00390625,True,1,1,1.390625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,51,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,458.8328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,458.84765625,455.6328125,461.6328125,True,1,1,1.36328125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,52,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,467.4265625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,467.4453125,464.2265625,470.2265625,True,1,1,1.15625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,53,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,475.82109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,475.8359375,472.62109375,478.62109375,True,1,1,1.4765625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,54,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,484.53984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,484.55859375,481.33984375,487.33984375,True,1,1,1.09375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,55,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,492.871875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,492.88671875,489.671875,495.671875,True,1,1,1.19140625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,56,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,501.29375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,501.3125,498.09375,504.09375,True,1,1,1.24609375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.01875000000001137,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,57,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,509.78203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,509.796875,506.58203125,512.58203125,True,1,1,1.3203125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843750000011369,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,58,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,518.32890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,518.34765625,515.12890625,521.12890625,True,1,1,1.30859375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,59,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,526.8796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,526.8984375,523.6796875,529.6796875,True,1,1,1.24609375,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,60,-1,-1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,535.3640625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,535.3828125,532.1640625,538.1640625,True,1,1,1.15625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,61,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,543.75859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,543.7734375,540.55859375,546.55859375,True,1,1,1.5078125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,62,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,552.50859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,552.5234375,549.30859375,555.30859375,True,1,1,1.546875,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,63,-1,-1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,-1,channel8_VisCue,,False,,561.28984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,561.30859375,558.08984375,564.08984375,True,1,1,1.2265625,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,64,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,569.746875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,569.76171875,566.546875,572.546875,True,1,1,1.203125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,65,1,1.0,,,1,1.0,1|2,TgtAct:L-2/R+2,1,decoded_from_declared_channel_code,2.0,direction_consistent,1,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,578.184375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,578.203125,574.984375,580.984375,True,1,1,1.36328125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.018749999999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_consistent,,missing:participant_id;task_id;session_id;mapping_source
VisualCogB_Task-2,66,1,1.0,,,1,-1.0,-1|-2,TgtAct:L-2/R+2,-1,decoded_from_declared_channel_code,-2.0,direction_inconsistent,0,unknown_no_verified_response_truth,,1,1,0,1,channel8_VisCue,,False,,586.78203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,,586.796875,583.58203125,589.58203125,True,1,1,1.2578125,unknown_no_verified_formal_deadline,,,target_onset_missing,0.014843749999954525,schedule_assumption_only,unknown_no_verified_formal_deadline,891.91015625,False,response_marker_observed,direction_inconsistent,,missing:participant_id;task_id;session_id;mapping_source
