任务,时间_ms,条件,电极,任务均值_第一问样条,任务均值_实测ERP,任务模型拟合
任务二,500.0,左提示,F4,-1.172981926645301,-0.8128274137975637,29.373622174734596
任务二,500.0,右提示,F3,5.615123763000282,6.25381619902895,15.26042167941758
任务二,500.0,右提示,Fz,10.807117587022045,11.399965920254344,26.801802265494697
任务二,500.0,右提示,F4,11.312536154278463,11.873470598776544,28.167606839655715
任务二,507.8125,左提示,F3,-16.923623724028072,-15.38817341521751,12.293155290205023
任务二,507.8125,左提示,Fz,7.77289509092869,9.054324452052295,26.697350607860592
任务二,507.8125,左提示,F4,0.8677431107200331,1.2893755926869552,31.335297013090077
任务二,507.8125,右提示,F3,7.1089483942464335,7.357891614659328,16.218515012815264
任务二,507.8125,右提示,Fz,12.374986353617919,12.801741608878277,28.265088355521055
任务二,507.8125,右提示,F4,13.371319370343441,13.90719661042747,30.1123950234658
任务二,515.625,左提示,F3,-15.325606749632568,-13.86873275465542,13.453032408031696
任务二,515.625,左提示,Fz,9.726455142035329,10.978542549096382,28.219723940130244
任务二,515.625,左提示,F4,3.1699748899745304,3.824818152902191,33.21272494190175
任务二,515.625,右提示,F3,8.888055130730729,8.563093017627018,17.13193219111424
任务二,515.625,右提示,Fz,14.266906619846571,14.067503606210428,29.66288713060427
任务二,515.625,右提示,F4,15.823164563609469,15.960121652099211,31.98293577190245
任务二,523.4375,左提示,F3,-13.595967709158222,-12.209403298961435,14.560143665314701
任务二,523.4375,左提示,Fz,11.839478496967343,13.009529399339279,29.67709725163559
任务二,523.4375,左提示,F4,5.707435467458016,6.784942254961413,35.01186007305658
任务二,523.4375,右提示,F3,10.927973784837816,10.192293621192128,18.000986832739553
任务二,523.4375,右提示,Fz,16.457800075289857,15.737943378236205,31.00293250165071
任务二,523.4375,右提示,F4,18.64002723148092,18.512427032154505,33.78401467960957
任务二,531.25,左提示,F3,-11.756255821865304,-10.824977200913233,15.612977843159019
任务二,531.25,左提示,Fz,14.086005294614463,14.890842034694433,31.05995306747956
任务二,531.25,左提示,F4,8.44648842058054,9.618492021998838,36.723023886490395
任务二,531.25,右提示,F3,13.193250941746744,12.256863323891874,18.82403290413826
任务二,531.25,右提示,Fz,18.91075676440919,18.010192358739587,32.274913523949444
任务二,531.25,右提示,F4,21.77991292816329,21.611610416850606,35.50381638319539
任务二,539.0625,左提示,F3,-9.828020548641918,-9.866836584747624,16.610332417855805
任务二,539.0625,左提示,Fz,16.44007533337469,16.575462004051865,32.37694253435241
任务二,539.0625,左提示,F4,11.353496759575492,12.071065731783415,38.35475197159817
任务二,539.0625,右提示,F3,15.648432340071647,14.660301772046857,19.602623277521097
任务二,539.0625,右提示,Fz,21.58886581970671,20.831681958666234,33.48854238490144
任务二,539.0625,右提示,F4,25.20082613262867,25.08789510864628,37.15018397595014
任务二,546.875,左提示,F3,-7.832811350376185,-9.090188947518978,17.552464012523767
任务二,546.875,左提示,Fz,18.875728411646012,18.207144294171933,33.620025107918536
任务二,546.875,左提示,F4,14.394823494676258,14.222298159958502,39.89914279023656
任务二,546.875,右提示,F3,18.258063718426644,17.303156171691093,20.336078408285623
任务二,546.875,右提示,Fz,24.455216373684557,23.987891817562637,34.63472173365385
任务二,546.875,右提示,F4,28.860771323849168,28.75798282097804,38.71349275182675
任务二,554.6875,左提示,F3,-5.792177687956218,-7.816756199639651,18.439680736312333
任务二,554.6875,左提示,Fz,21.367004327826454,20.242354777698598,34.79945704814328
任务二,554.6875,左提示,F4,17.536831636116244,16.66659972565162,41.366612178264674
任务二,554.6875,右提示,F3,20.986690815425895,20.264744467657525,21.026842539102073
任务二,554.6875,右提示,Fz,27.472897558844913,27.39753573553637,35.724589034023936
任务二,554.6875,右提示,F4,32.71775298079692,32.65565040109692,40.20386057117106
任务二,562.5,左提示,F3,-3.7276690222701285,-5.825419797290099,19.273492682190973
任务二,562.5,左提示,Fz,23.88794288031401,22.763886870383764,35.90810422521588
任务二,562.5,左提示,F4,20.74588419412884,19.647482165990333,42.750397146475045
任务二,562.5,右提示,F3,23.798859369683534,23.368603340511267,21.674898059507765
任务二,562.5,右提示,Fz,30.604998507689906,30.76777149593185,36.74976643889163
任务二,562.5,右提示,F4,36.72977558244402,36.62240303937286,41.61312189284717
任务二,570.3125,左提示,F3,-1.6608348142060247,-3.3168665019001544,20.055164716440203
任务二,570.3125,左提示,Fz,26.41258386750668,25.599652293017286,36.95719548239471
任务二,570.3125,左提示,F4,23.988344178947436,23.09875670442524,44.06206448927108
任务二,570.3125,右提示,F3,26.65911511981369,26.395727609018742,22.283233452929927
任务二,570.3125,右提示,Fz,33.81460835272169,33.8824839103857,37.72226750828193
任务二,570.3125,右提示,F4,40.854843607762575,40.489495928945395,42.952857919153075
任务二,578.125,左提示,F3,0.3867754753479673,-0.7465874248058606,20.786890127507444
任务二,578.125,左提示,Fz,28.91496708780247,28.388928716853478,37.939854137058234
任务二,578.125,左提示,F4,27.23057460080543,26.60972183664114,45.29523588475066
任务二,578.125,右提示,F3,29.532003804430502,29.17705207092383,22.852122937435613
任务二,578.125,右提示,Fz,37.06481622644244,36.63613077175698,38.63386993679885
任务二,578.125,右提示,F4,45.050961535724724,44.12268444932044,44.21554057000724
任务二,585.9375,左提示,F3,2.3936123855037454,1.8396583027233406,21.470418017387768
任务二,585.9375,左提示,Fz,31.369132339599382,31.131185493778176,38.867762057074025
任务二,585.9375,左提示,F4,30.438938469936218,30.100866429308443,46.4620327968316
任务二,585.9375,右提示,F3,32.38207116214811,31.81877385981429,23.384801537055303
任务二,585.9375,右提示,Fz,40.31871126135428,39.2764861834152,39.49700841662912
任务二,585.9375,右提示,F4,49.27613384530256,47.72874224449936,45.41355375761087
任务二,593.75,左提示,F3,4.338126455373192,4.36047490134464,22.108315795439218
任务二,593.75,左提示,Fz,33.74911942129541,33.76206949077475,39.73399276717419
任务二,593.75,左提示,F4,33.579798796573186,33.44055644233532,47.556109570398824
任务二,593.75,右提示,F3,35.17386293158066,34.37988375175355,23.881662547144977
任务二,593.75,右提示,Fz,43.53938258995937,42.012931383425354,40.303347478386364
任务二,593.75,右提示,F4,53.48836501546819,51.53033907962386,46.53958876910686
任务二,601.5625,左提示,F3,6.198947703898561,6.724145584525141,22.702607090339818
任务二,601.5625,左提示,Fz,36.02916363544583,36.225788117153535,40.55048763009672
任务二,601.5625,左提示,F4,36.619750990265864,36.61596062612643,48.589904863846755
任务二,601.5625,右提示,F3,37.872734983695395,37.099424730191686,24.346083450715238
任务二,601.5625,右提示,Fz,46.69044066735279,45.158350597014284,41.0655769785455
任务二,601.5625,右提示,F4,57.64593731374914,55.79455264401933,47.606532087955266
任务二,609.375,左提示,F3,7.957391700076528,8.5687466801667,23.25600772735379
任务二,609.375,左提示,Fz,38.18642560606989,38.19281396322945,41.31004888972009
任务二,609.375,左提示,F4,39.5288678429236,39.33312054999346,49.55681746354449
任务二,609.375,右提示,F3,40.45616516985432,40.121574521006714,24.77845102514087
任务二,609.375,右提示,Fz,49.74329647927913,48.766092985070784,41.7750607948111
任务二,609.375,右提示,F4,61.71128954753851,60.48206190633506,48.60695377941802
任务二,617.1875,左提示,F3,9.596841354653579,9.864242946580436,23.770548209026728
任务二,617.1875,左提示,Fz,40.20031787544262,39.65406500651956,42.02458533589625
任务二,617.1875,左提示,F4,42.279899042282295,41.60218160977118,50.46923846927813
任务二,617.1875,右提示,F3,42.91096286593135,43.409979903084,25.18211846667078
任务二,617.1875,右提示,Fz,52.675365875423694,52.663064936286574,42.44448945128467
任务二,617.1875,右提示,F4,65.65006023684892,65.3817380363408,49.55383404478918
任务二,625.0,左提示,F3,11.100732757585202,10.899069909319898,24.248865811149336
任务二,625.0,左提示,Fz,42.05031091299672,40.92058458346473,42.6863758310294
任务二,625.0,左提示,F4,44.845663135134444,43.64660670412323,51.32001573221762
任务二,625.0,右提示,F3,45.224177487016036,46.52679313337387,25.55732624705691
任务二,625.0,右提示,Fz,55.46421917142513,56.35551715755244,43.0647024087863
任务二,625.0,右提示,F4,69.42797020941299,70.10152956059223,50.43928498419347
任务二,632.8125,左提示,F3,12.452501998826866,12.326687596885504,24.692885564940823
任务二,632.8125,左提示,Fz,43.715875188164866,42.70297777691029,43.307185383831786
任务二,632.8125,左提示,F4,47.198978668272524,46.12735096850438,52.121372848163766
任务二,632.8125,右提示,F3,47.38285844819795,49.15742945957258,25.907347473582263
任务二,632.8125,右提示,Fz,58.08742668292214,59.62302110168724,43.64829357035493
任务二,632.8125,右提示,F4,73.0107402929633,74.5061439222897,51.27621798196814
任务二,640.625,左提示,F3,13.635585168334075,14.288515405971888,25.105141064235404
任务二,640.625,左提示,Fz,45.176481170379795,45.202504528272954,43.878784969281135
任务二,640.625,左提示,F4,49.31266418848908,49.269985931474935,52.86561467357086
任务二,640.625,右提示,F3,49.37405516456672,51.14877540921377,26.232281779628124
任务二,640.625,右提示,Fz,60.522558725553466,62.411781687427876,44.18559960726995
任务二,640.625,右提示,F4,76.36409131523266,78.50809401062655,52.0562560624085
任务二,648.4375,左提示,F3,14.633418356062295,16.44920822464508,25.487421075573163
任务二,648.4375,左提示,Fz,46.4115993290742,48.03996880870896,44.41280621884289
任务二,648.4375,左提示,F4,51.1595382425766,52.791643895371045,53.56477437907411
任务二,648.4375,右提示,F3,51.18481705121193,52.66860031430581,26.535314997953332
任务二,648.4375,右提示,Fz,62.747185614957765,64.89072375576495,44.68913038819878
任务二,648.4375,右提示,F4,79.45374410395357,82.11730041262551,52.792190964964895
任务二,656.25,左提示,F3,15.429437651967017,17.9884966510097,25.8420701209848
任务二,656.25,左提示,Fz,47.40070013368078,50.195175458556825,44.90044134520601
任务二,656.25,左提示,F4,52.71241937732759,55.63109258857992,54.21049815047679
任务二,656.25,右提示,F3,52.80219352322316,53.83544946418291,26.81635277829114
任务二,656.25,右提示,Fz,64.73887766677376,66.98662531237156,45.14865058914303
任务二,656.25,右提示,F4,82.24541948685876,85.12201150427607,53.47502224638192
任务二,664.0625,左提示,F3,16.007079146003726,18.50031992580434,26.17064609585776
任务二,664.0625,左提示,Fz,48.123254053632245,51.0405597843323,45.353089587725904
任务二,664.0625,左提示,F4,53.944126139534546,57.076295024492545,54.81450052540866
任务二,664.0625,右提示,F3,54.21323399568999,54.84792646574527,27.078431208859854
任务二,664.0625,右提示,Fz,66.47520519664013,68.57711195694193,45.57649122311888
任务二,664.0625,右提示,F4,84.70483829168087,87.37056976430858,54.117271537324804
任务二,671.875,左提示,F3,16.349778928127904,18.023452377843128,26.47527121894866
任务二,671.875,左提示,Fz,48.55873155836131,50.60662506696673,45.76135768162716
任务二,671.875,左提示,F4,54.82747707598998,57.10441972442045,55.367751365646136
任务二,671.875,右提示,F3,55.40498788370204,55.71713255584286,27.321245277730227
任务二,671.875,右提示,Fz,67.9337385201956,69.42303238420828,45.96184495482673
任务二,671.875,右提示,F4,86.79772134615253,88.75186381616778,54.709266611268085
任务二,679.6875,左提示,F3,16.440973088295028,17.065206337632482,26.75730629986325
任务二,679.6875,左提示,Fz,48.686603117300635,49.64310758856337,46.13651303710657
任务二,679.6875,左提示,F4,55.335290733486396,56.5482756074978,55.88174473583978
任务二,679.6875,右提示,F3,56.36450460234886,56.40206423485792,27.54771406398774
任务二,679.6875,右提示,Fz,69.09204795307883,69.57590393455524,46.316967770714434
任务二,679.6875,右提示,F4,88.4897894780064,89.42838476830732,55.26332457251524
任务二,687.5,左提示,F3,16.264227156754146,15.791332581411423,27.01869121587356
任务二,687.5,左提示,Fz,48.486483077016146,48.51598065429819,46.468696868407086
任务二,687.5,左提示,F4,55.44057342147313,55.821781023118106,56.346896328440394
任务二,687.5,右提示,F3,57.07890304149555,56.67219907767509,27.757359686207216
任务二,687.5,右提示,Fz,69.92782100751066,69.16783556708697,46.63059836475541
任务二,687.5,右提示,F4,89.7469445275905,89.48912785766684,55.769198072974554
任务二,695.3125,左提示,F3,15.819667630298273,14.34559781416538,27.260584026893756
任务二,695.3125,左提示,Fz,47.95639384174447,47.23958429399467,46.769092546594756
任务二,695.3125,左提示,F4,55.140354348238034,54.925084598007544,56.7745277874672
任务二,695.3125,右提示,F3,57.54419089526025,56.57655783188976,27.952985568855283
任务二,695.3125,右提示,Fz,70.43373966629937,68.60840156811987,46.91496092495251
任务二,695.3125,右提示,F4,90.5582476142074,89.13929997698553,56.23903057789009
任务二,703.125,左提示,F3,15.140079929614053,12.834638242569424,27.4847068909169
任务二,703.125,左提示,Fz,47.13065928115328,45.55468343373244,47.02737772986039
任务二,703.125,左提示,F4,54.47903689088879,53.46595406215849,57.15449355129834
任务二,703.125,右提示,F3,57.77390495431715,56.325209954708875,28.133916003083026
任务二,703.125,右提示,Fz,70.63205564010994,68.18643547766625,47.15833820911154
任务二,703.125,右提示,F4,90.95843093117617,88.56242264456776,56.661976609026105
任务二,710.9375,左提示,F3,14.262071805439149,11.618662092842422,27.69200594530282
任务二,710.9375,左提示,Fz,46.047851910170706,43.64952713821124,47.25469567018557
任务二,710.9375,左提示,F4,53.50656899712916,51.5600517464777,57.497976481395646
任务二,710.9375,右提示,F3,57.783633577014584,56.3099792579987,28.302828232721406
任务二,710.9375,右提示,Fz,70.54848141681329,68.15737423239209,47.37296233222564
任务二,710.9375,右提示,F4,90.98757191586738,88.14810358605116,57.050017331979745
任务二,718.75,左提示,F3,13.222251008511218,10.836056634445047,27.884022948804212
任务二,718.75,左提示,Fz,44.74654424372488,41.92438315263635,47.44039745821929
任务二,718.75,左提示,F4,52.272898614662914,49.5734415621912,57.79441156064257
任务二,718.75,右提示,F3,57.58896512170089,56.611308318543124,28.458873320724184
任务二,718.75,右提示,Fz,70.2087294842804,68.45990937956388,47.54679314246474
任务二,718.75,右提示,F4,90.68574800565169,88.13767930797914,57.391826240489
任务二,726.5625,左提示,F3,12.05722528956792,10.681563185426725,28.061539122020147
任务二,726.5625,左提示,Fz,43.26530879674394,41.02573793732061,47.59575615141031
任务二,726.5625,左提示,F4,50.82797369119382,48.215578347893725,58.05503230597729
任务二,726.5625,右提示,F3,57.20548794672433,57.09044711065612,28.604639389586197
任务二,726.5625,右提示,Fz,69.63851233038227,68.9915027484825,47.692237229643894
任务二,726.5625,右提示,F4,90.09303663789964,88.61486286905301,57.69939171019649
任务二,734.375,左提示,F3,10.8036023993469,10.83643174693952,28.225932124971056
任务二,734.375,左提示,Fz,41.642718084155995,40.86085917401924,47.709911329819725
任务二,734.375,左提示,F4,49.22174217442564,47.52333193325255,58.26898761452775
任务二,734.375,右提示,F3,56.64879041043328,57.21854342970941,28.73912282533469
任务二,734.375,右提示,Fz,68.86354244298983,69.30175592990285,47.79704409324321
任务二,734.375,右提示,F4,89.2495152499819,89.09027722376551,57.96102619489603
任务二,742.1875,左提示,F3,9.497990088585807,10.711068964913634,28.377809607192688
任务二,742.1875,左提示,Fz,39.91734462088918,40.69524324097899,47.79430282733573
任务二,742.1875,左提示,F4,47.50415201206216,47.03670210976668,58.44760960837207
任务二,742.1875,右提示,F3,55.93446087117601,56.60790599928091,28.86481798314588
任务二,742.1875,右提示,Fz,67.9095323099741,68.95765836212233,47.87382951670176
任务二,742.1875,右提示,F4,88.19526127926905,88.92720092715174,58.1887640845788
任务二,750.0,左提示,F3,8.176996108022314,9.65142202714985,28.518386400783804
任务二,750.0,左提示,Fz,38.12776092187165,39.56086809352148,47.83789537506171
任务二,750.0,左提示,F4,45.725151151807125,45.97149809564065,58.579812813027175
任务二,750.0,右提示,F3,55.07808768730088,55.12562920307646,28.98056235951582
任务二,750.0,右提示,Fz,66.802194419206,67.6308872479093,47.910168078766425
任务二,750.0,右提示,F4,86.97035216313172,87.67576617488695,58.370601683743175
任务二,757.8125,左提示,F3,6.877228208394072,7.774051897669526,28.648124119703354
任务二,757.8125,左提示,Fz,36.31253950203149,37.3960413680362,47.852399499116714
任务二,757.8125,左提示,F4,43.93468754136431,44.28489630635376,58.6771589064346
任务二,757.8125,右提示,F3,54.095259217156176,53.21319718302534,29.088770560907275
任务二,757.8125,右提示,Fz,65.56724125855652,65.60394572741745,47.918986310703694
任务二,757.8125,右提示,F4,85.61486533894048,85.6327308131172,58.518746051100685
任务二,765.625,左提示,F3,5.635294140438729,5.542624432895279,28.76811188374195
任务二,765.625,左提示,Fz,34.51025287629687,34.700807546425565,47.82676225698965
任务二,765.625,左提示,F4,42.18270912843751,42.257624918347915,58.728515491493056
任务二,765.625,右提示,F3,53.00156381909025,51.48434688736617,29.188148288486335
任务二,765.625,右提示,Fz,64.23038531589667,63.4232002920143,47.887836064742956
任务二,765.625,右提示,F4,84.16887824406601,83.415439088418,58.62106798364295
任务二,773.4375,左提示,F3,4.487801654893948,3.727528329018588,28.878686430893076
任务二,773.4375,左提示,Fz,32.7594735595959,32.35496619450512,47.773083878944476
任务二,773.4375,左提示,F4,40.51916386073046,40.51885017715107,58.745815111580505
任务二,773.4375,右提示,F3,51.812589851451406,50.52301825725848,29.281049587405956
任务二,773.4375,右提示,Fz,62.81733907909739,61.75761650732047,47.8300676541964
任务二,773.4375,右提示,F4,82.67246831587886,81.6765157162467,58.69010045332487
任务二,781.25,左提示,F3,3.4655060153644737,2.676519141568651,28.9808097831487
任务二,781.25,左提示,Fz,31.0936053802791,30.755664308638515,47.68032452264841
任务二,781.25,左提示,F4,38.986798390148735,39.28370020469007,58.71792525320992
任务二,781.25,右提示,F3,50.54398538205884,50.14121484889311,29.36604964443435
任务二,781.25,右提示,Fz,61.35185637300124,60.65775190548479,47.73323831463316
任务二,781.25,右提示,F4,81.16139147039456,80.45985275768328,58.71365102464552
任务二,789.0625,左提示,F3,2.5664137049164992,2.4426809665957947,29.074687345589805
任务二,789.0625,左提示,Fz,29.517129731062596,29.933995588656394,47.56095625440375
任务二,789.0625,左提示,F4,37.58806305519593,38.60737054402408,58.6571513134911
任务二,789.0625,右提示,F3,49.21173259520455,49.71020630092792,29.445434483219106
任务二,789.0625,右提示,Fz,59.846730925622104,59.8026286543913,47.61110461742667
任务二,789.0625,右提示,F4,79.64722167307742,79.52447625630671,58.70459608862998
任务二,796.875,左提示,F3,1.7771462902404913,2.462314350494516,29.161164039115075
任务二,796.875,左提示,Fz,28.02447329405452,29.25258121771659,47.403970949720616
任务二,796.875,左提示,F4,36.31139942364321,37.94624091166825,58.55240826106629
任务二,796.875,右提示,F3,47.83192982876061,48.686234485485706,29.517651274844496
任务二,796.875,右提示,Fz,58.310946253301424,58.734109048877606,47.45124775882161
任务二,796.875,右提示,F4,78.13312617988072,78.5478694668405,58.65074694629471
