record,original_trial_index,stage,analysis_variant,cue_time_s,event_time_s,event_offset_from_cue_s,target_offset_s,cue_side,response_code,q1_trial_index,q1_final_drop,eeg_quality
VisualCogB_Task-2,27,cue_locked,nominal,251.15234375,251.15234375,0.0,,-1,2,19.0,0,retained_by_q1
VisualCogB_Task-2,27,target_offset_sensitivity,target_offset_2.0s,251.15234375,253.15234375,2.0,2.0,-1,2,19.0,0,retained_by_q1
VisualCogB_Task-2,27,target_offset_sensitivity,target_offset_2.1s,251.15234375,253.25234375,2.1,2.1,-1,2,19.0,0,retained_by_q1
VisualCogB_Task-2,27,target_locked,target_offset_2.2s,251.15234375,253.35234375,2.2,2.2,-1,2,19.0,0,retained_by_q1
VisualCogB_Task-2,27,target_offset_sensitivity,target_offset_2.3s,251.15234375,253.45234375,2.3,2.3,-1,2,19.0,0,retained_by_q1
VisualCogB_Task-2,27,target_offset_sensitivity,target_offset_2.4s,251.15234375,253.55234375,2.4,2.4,-1,2,19.0,0,retained_by_q1
VisualCogB_Task-2,28,cue_locked,nominal,259.55859375,259.55859375,0.0,,-1,-2,20.0,0,retained_by_q1
VisualCogB_Task-2,28,target_offset_sensitivity,target_offset_2.0s,259.55859375,261.55859375,2.0,2.0,-1,-2,20.0,0,retained_by_q1
VisualCogB_Task-2,28,target_offset_sensitivity,target_offset_2.1s,259.55859375,261.65859375,2.1,2.1,-1,-2,20.0,0,retained_by_q1
VisualCogB_Task-2,28,target_locked,target_offset_2.2s,259.55859375,261.75859375,2.2,2.2,-1,-2,20.0,0,retained_by_q1
VisualCogB_Task-2,28,target_offset_sensitivity,target_offset_2.3s,259.55859375,261.85859375,2.3,2.3,-1,-2,20.0,0,retained_by_q1
VisualCogB_Task-2,28,target_offset_sensitivity,target_offset_2.4s,259.55859375,261.95859375,2.4,2.4,-1,-2,20.0,0,retained_by_q1
VisualCogB_Task-2,29,cue_locked,nominal,268.09375,268.09375,0.0,,1,-2,21.0,0,retained_by_q1
VisualCogB_Task-2,29,target_offset_sensitivity,target_offset_2.0s,268.09375,270.09375,2.0,2.0,1,-2,21.0,0,retained_by_q1
VisualCogB_Task-2,29,target_offset_sensitivity,target_offset_2.1s,268.09375,270.19375,2.1,2.1,1,-2,21.0,0,retained_by_q1
VisualCogB_Task-2,29,target_locked,target_offset_2.2s,268.09375,270.29375,2.2,2.2,1,-2,21.0,0,retained_by_q1
VisualCogB_Task-2,29,target_offset_sensitivity,target_offset_2.3s,268.09375,270.39375,2.3,2.3,1,-2,21.0,0,retained_by_q1
VisualCogB_Task-2,29,target_offset_sensitivity,target_offset_2.4s,268.09375,270.49375,2.4,2.4,1,-2,21.0,0,retained_by_q1
VisualCogB_Task-2,30,cue_locked,nominal,276.734375,276.734375,0.0,,1,2,22.0,0,retained_by_q1
VisualCogB_Task-2,30,target_offset_sensitivity,target_offset_2.0s,276.734375,278.734375,2.0,2.0,1,2,22.0,0,retained_by_q1
VisualCogB_Task-2,30,target_offset_sensitivity,target_offset_2.1s,276.734375,278.834375,2.1,2.1,1,2,22.0,0,retained_by_q1
VisualCogB_Task-2,30,target_locked,target_offset_2.2s,276.734375,278.934375,2.2,2.2,1,2,22.0,0,retained_by_q1
VisualCogB_Task-2,30,target_offset_sensitivity,target_offset_2.3s,276.734375,279.034375,2.3,2.3,1,2,22.0,0,retained_by_q1
VisualCogB_Task-2,30,target_offset_sensitivity,target_offset_2.4s,276.734375,279.134375,2.4,2.4,1,2,22.0,0,retained_by_q1
VisualCogB_Task-2,31,cue_locked,nominal,285.33203125,285.33203125,0.0,,1,2,23.0,0,retained_by_q1
VisualCogB_Task-2,31,target_offset_sensitivity,target_offset_2.0s,285.33203125,287.33203125,2.0,2.0,1,2,23.0,0,retained_by_q1
VisualCogB_Task-2,31,target_offset_sensitivity,target_offset_2.1s,285.33203125,287.43203125,2.1,2.1,1,2,23.0,0,retained_by_q1
VisualCogB_Task-2,31,target_locked,target_offset_2.2s,285.33203125,287.53203125,2.2,2.2,1,2,23.0,0,retained_by_q1
VisualCogB_Task-2,31,target_offset_sensitivity,target_offset_2.3s,285.33203125,287.63203125,2.3,2.3,1,2,23.0,0,retained_by_q1
VisualCogB_Task-2,31,target_offset_sensitivity,target_offset_2.4s,285.33203125,287.73203125,2.4,2.4,1,2,23.0,0,retained_by_q1
VisualCogB_Task-2,32,cue_locked,nominal,293.70703125,293.70703125,0.0,,1,-2,24.0,0,retained_by_q1
VisualCogB_Task-2,32,target_offset_sensitivity,target_offset_2.0s,293.70703125,295.70703125,2.0,2.0,1,-2,24.0,0,retained_by_q1
VisualCogB_Task-2,32,target_offset_sensitivity,target_offset_2.1s,293.70703125,295.80703125,2.1,2.1,1,-2,24.0,0,retained_by_q1
VisualCogB_Task-2,32,target_locked,target_offset_2.2s,293.70703125,295.90703125,2.2,2.2,1,-2,24.0,0,retained_by_q1
VisualCogB_Task-2,32,target_offset_sensitivity,target_offset_2.3s,293.70703125,296.00703125,2.3,2.3,1,-2,24.0,0,retained_by_q1
VisualCogB_Task-2,32,target_offset_sensitivity,target_offset_2.4s,293.70703125,296.10703125,2.4,2.4,1,-2,24.0,0,retained_by_q1
VisualCogB_Task-2,33,cue_locked,nominal,302.22265625,302.22265625,0.0,,1,-2,25.0,0,retained_by_q1
VisualCogB_Task-2,33,target_offset_sensitivity,target_offset_2.0s,302.22265625,304.22265625,2.0,2.0,1,-2,25.0,0,retained_by_q1
VisualCogB_Task-2,33,target_offset_sensitivity,target_offset_2.1s,302.22265625,304.32265625,2.1,2.1,1,-2,25.0,0,retained_by_q1
VisualCogB_Task-2,33,target_locked,target_offset_2.2s,302.22265625,304.42265625,2.2,2.2,1,-2,25.0,0,retained_by_q1
VisualCogB_Task-2,33,target_offset_sensitivity,target_offset_2.3s,302.22265625,304.52265625,2.3,2.3,1,-2,25.0,0,retained_by_q1
VisualCogB_Task-2,33,target_offset_sensitivity,target_offset_2.4s,302.22265625,304.62265625,2.4,2.4,1,-2,25.0,0,retained_by_q1
VisualCogB_Task-2,34,cue_locked,nominal,310.8046875,310.8046875,0.0,,-1,2,26.0,0,retained_by_q1
VisualCogB_Task-2,34,target_offset_sensitivity,target_offset_2.0s,310.8046875,312.8046875,2.0,2.0,-1,2,26.0,0,retained_by_q1
VisualCogB_Task-2,34,target_offset_sensitivity,target_offset_2.1s,310.8046875,312.9046875,2.1,2.1,-1,2,26.0,0,retained_by_q1
VisualCogB_Task-2,34,target_locked,target_offset_2.2s,310.8046875,313.0046875,2.2,2.2,-1,2,26.0,0,retained_by_q1
VisualCogB_Task-2,34,target_offset_sensitivity,target_offset_2.3s,310.8046875,313.1046875,2.3,2.3,-1,2,26.0,0,retained_by_q1
VisualCogB_Task-2,34,target_offset_sensitivity,target_offset_2.4s,310.8046875,313.2046875,2.4,2.4,-1,2,26.0,0,retained_by_q1
VisualCogB_Task-2,35,cue_locked,nominal,319.46484375,319.46484375,0.0,,1,2,27.0,0,retained_by_q1
VisualCogB_Task-2,35,target_offset_sensitivity,target_offset_2.0s,319.46484375,321.46484375,2.0,2.0,1,2,27.0,0,retained_by_q1
VisualCogB_Task-2,35,target_offset_sensitivity,target_offset_2.1s,319.46484375,321.56484375,2.1,2.1,1,2,27.0,0,retained_by_q1
VisualCogB_Task-2,35,target_locked,target_offset_2.2s,319.46484375,321.66484375,2.2,2.2,1,2,27.0,0,retained_by_q1
VisualCogB_Task-2,35,target_offset_sensitivity,target_offset_2.3s,319.46484375,321.76484375,2.3,2.3,1,2,27.0,0,retained_by_q1
VisualCogB_Task-2,35,target_offset_sensitivity,target_offset_2.4s,319.46484375,321.86484375,2.4,2.4,1,2,27.0,0,retained_by_q1
VisualCogB_Task-2,36,cue_locked,nominal,327.96484375,327.96484375,0.0,,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-2,36,target_offset_sensitivity,target_offset_2.0s,327.96484375,329.96484375,2.0,2.0,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-2,36,target_offset_sensitivity,target_offset_2.1s,327.96484375,330.06484375,2.1,2.1,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-2,36,target_locked,target_offset_2.2s,327.96484375,330.16484375,2.2,2.2,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-2,36,target_offset_sensitivity,target_offset_2.3s,327.96484375,330.26484375,2.3,2.3,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-2,36,target_offset_sensitivity,target_offset_2.4s,327.96484375,330.36484375,2.4,2.4,-1,-2,28.0,0,retained_by_q1
VisualCogB_Task-2,37,cue_locked,nominal,336.58984375,336.58984375,0.0,,-1,2,29.0,0,retained_by_q1
VisualCogB_Task-2,37,target_offset_sensitivity,target_offset_2.0s,336.58984375,338.58984375,2.0,2.0,-1,2,29.0,0,retained_by_q1
VisualCogB_Task-2,37,target_offset_sensitivity,target_offset_2.1s,336.58984375,338.68984375,2.1,2.1,-1,2,29.0,0,retained_by_q1
VisualCogB_Task-2,37,target_locked,target_offset_2.2s,336.58984375,338.78984375,2.2,2.2,-1,2,29.0,0,retained_by_q1
VisualCogB_Task-2,37,target_offset_sensitivity,target_offset_2.3s,336.58984375,338.88984375,2.3,2.3,-1,2,29.0,0,retained_by_q1
VisualCogB_Task-2,37,target_offset_sensitivity,target_offset_2.4s,336.58984375,338.98984375,2.4,2.4,-1,2,29.0,0,retained_by_q1
VisualCogB_Task-2,38,cue_locked,nominal,345.359375,345.359375,0.0,,1,-2,30.0,0,retained_by_q1
VisualCogB_Task-2,38,target_offset_sensitivity,target_offset_2.0s,345.359375,347.359375,2.0,2.0,1,-2,30.0,0,retained_by_q1
VisualCogB_Task-2,38,target_offset_sensitivity,target_offset_2.1s,345.359375,347.459375,2.1,2.1,1,-2,30.0,0,retained_by_q1
VisualCogB_Task-2,38,target_locked,target_offset_2.2s,345.359375,347.559375,2.2,2.2,1,-2,30.0,0,retained_by_q1
VisualCogB_Task-2,38,target_offset_sensitivity,target_offset_2.3s,345.359375,347.659375,2.3,2.3,1,-2,30.0,0,retained_by_q1
VisualCogB_Task-2,38,target_offset_sensitivity,target_offset_2.4s,345.359375,347.759375,2.4,2.4,1,-2,30.0,0,retained_by_q1
VisualCogB_Task-2,39,cue_locked,nominal,354.0625,354.0625,0.0,,1,-2,31.0,0,retained_by_q1
VisualCogB_Task-2,39,target_offset_sensitivity,target_offset_2.0s,354.0625,356.0625,2.0,2.0,1,-2,31.0,0,retained_by_q1
VisualCogB_Task-2,39,target_offset_sensitivity,target_offset_2.1s,354.0625,356.1625,2.1,2.1,1,-2,31.0,0,retained_by_q1
VisualCogB_Task-2,39,target_locked,target_offset_2.2s,354.0625,356.2625,2.2,2.2,1,-2,31.0,0,retained_by_q1
VisualCogB_Task-2,39,target_offset_sensitivity,target_offset_2.3s,354.0625,356.3625,2.3,2.3,1,-2,31.0,0,retained_by_q1
VisualCogB_Task-2,39,target_offset_sensitivity,target_offset_2.4s,354.0625,356.4625,2.4,2.4,1,-2,31.0,0,retained_by_q1
VisualCogB_Task-2,40,cue_locked,nominal,362.56640625,362.56640625,0.0,,1,2,32.0,0,retained_by_q1
VisualCogB_Task-2,40,target_offset_sensitivity,target_offset_2.0s,362.56640625,364.56640625,2.0,2.0,1,2,32.0,0,retained_by_q1
VisualCogB_Task-2,40,target_offset_sensitivity,target_offset_2.1s,362.56640625,364.66640625,2.1,2.1,1,2,32.0,0,retained_by_q1
VisualCogB_Task-2,40,target_locked,target_offset_2.2s,362.56640625,364.76640625,2.2,2.2,1,2,32.0,0,retained_by_q1
VisualCogB_Task-2,40,target_offset_sensitivity,target_offset_2.3s,362.56640625,364.86640625,2.3,2.3,1,2,32.0,0,retained_by_q1
VisualCogB_Task-2,40,target_offset_sensitivity,target_offset_2.4s,362.56640625,364.96640625,2.4,2.4,1,2,32.0,0,retained_by_q1
VisualCogB_Task-2,41,cue_locked,nominal,371.00390625,371.00390625,0.0,,-1,-2,33.0,0,retained_by_q1
VisualCogB_Task-2,41,target_offset_sensitivity,target_offset_2.0s,371.00390625,373.00390625,2.0,2.0,-1,-2,33.0,0,retained_by_q1
VisualCogB_Task-2,41,target_offset_sensitivity,target_offset_2.1s,371.00390625,373.10390625,2.1,2.1,-1,-2,33.0,0,retained_by_q1
VisualCogB_Task-2,41,target_locked,target_offset_2.2s,371.00390625,373.20390625,2.2,2.2,-1,-2,33.0,0,retained_by_q1
VisualCogB_Task-2,41,target_offset_sensitivity,target_offset_2.3s,371.00390625,373.30390625,2.3,2.3,-1,-2,33.0,0,retained_by_q1
VisualCogB_Task-2,41,target_offset_sensitivity,target_offset_2.4s,371.00390625,373.40390625,2.4,2.4,-1,-2,33.0,0,retained_by_q1
VisualCogB_Task-2,42,cue_locked,nominal,379.4609375,379.4609375,0.0,,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,42,target_offset_sensitivity,target_offset_2.0s,379.4609375,381.4609375,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,42,target_offset_sensitivity,target_offset_2.1s,379.4609375,381.5609375,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,42,target_locked,target_offset_2.2s,379.4609375,381.6609375,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,42,target_offset_sensitivity,target_offset_2.3s,379.4609375,381.7609375,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,42,target_offset_sensitivity,target_offset_2.4s,379.4609375,381.8609375,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,43,cue_locked,nominal,387.7421875,387.7421875,0.0,,1,-2,34.0,0,retained_by_q1
VisualCogB_Task-2,43,target_offset_sensitivity,target_offset_2.0s,387.7421875,389.7421875,2.0,2.0,1,-2,34.0,0,retained_by_q1
VisualCogB_Task-2,43,target_offset_sensitivity,target_offset_2.1s,387.7421875,389.8421875,2.1,2.1,1,-2,34.0,0,retained_by_q1
VisualCogB_Task-2,43,target_locked,target_offset_2.2s,387.7421875,389.9421875,2.2,2.2,1,-2,34.0,0,retained_by_q1
VisualCogB_Task-2,43,target_offset_sensitivity,target_offset_2.3s,387.7421875,390.0421875,2.3,2.3,1,-2,34.0,0,retained_by_q1
VisualCogB_Task-2,43,target_offset_sensitivity,target_offset_2.4s,387.7421875,390.1421875,2.4,2.4,1,-2,34.0,0,retained_by_q1
VisualCogB_Task-2,44,cue_locked,nominal,396.4765625,396.4765625,0.0,,-1,2,35.0,0,retained_by_q1
VisualCogB_Task-2,44,target_offset_sensitivity,target_offset_2.0s,396.4765625,398.4765625,2.0,2.0,-1,2,35.0,0,retained_by_q1
VisualCogB_Task-2,44,target_offset_sensitivity,target_offset_2.1s,396.4765625,398.5765625,2.1,2.1,-1,2,35.0,0,retained_by_q1
VisualCogB_Task-2,44,target_locked,target_offset_2.2s,396.4765625,398.6765625,2.2,2.2,-1,2,35.0,0,retained_by_q1
VisualCogB_Task-2,44,target_offset_sensitivity,target_offset_2.3s,396.4765625,398.7765625,2.3,2.3,-1,2,35.0,0,retained_by_q1
VisualCogB_Task-2,44,target_offset_sensitivity,target_offset_2.4s,396.4765625,398.8765625,2.4,2.4,-1,2,35.0,0,retained_by_q1
VisualCogB_Task-2,45,cue_locked,nominal,404.98046875,404.98046875,0.0,,-1,2,36.0,0,retained_by_q1
VisualCogB_Task-2,45,target_offset_sensitivity,target_offset_2.0s,404.98046875,406.98046875,2.0,2.0,-1,2,36.0,0,retained_by_q1
VisualCogB_Task-2,45,target_offset_sensitivity,target_offset_2.1s,404.98046875,407.08046875,2.1,2.1,-1,2,36.0,0,retained_by_q1
VisualCogB_Task-2,45,target_locked,target_offset_2.2s,404.98046875,407.18046875,2.2,2.2,-1,2,36.0,0,retained_by_q1
VisualCogB_Task-2,45,target_offset_sensitivity,target_offset_2.3s,404.98046875,407.28046875,2.3,2.3,-1,2,36.0,0,retained_by_q1
VisualCogB_Task-2,45,target_offset_sensitivity,target_offset_2.4s,404.98046875,407.38046875,2.4,2.4,-1,2,36.0,0,retained_by_q1
VisualCogB_Task-2,46,cue_locked,nominal,413.40234375,413.40234375,0.0,,1,-2,37.0,0,retained_by_q1
VisualCogB_Task-2,46,target_offset_sensitivity,target_offset_2.0s,413.40234375,415.40234375,2.0,2.0,1,-2,37.0,0,retained_by_q1
VisualCogB_Task-2,46,target_offset_sensitivity,target_offset_2.1s,413.40234375,415.50234375,2.1,2.1,1,-2,37.0,0,retained_by_q1
VisualCogB_Task-2,46,target_locked,target_offset_2.2s,413.40234375,415.60234375,2.2,2.2,1,-2,37.0,0,retained_by_q1
VisualCogB_Task-2,46,target_offset_sensitivity,target_offset_2.3s,413.40234375,415.70234375,2.3,2.3,1,-2,37.0,0,retained_by_q1
VisualCogB_Task-2,46,target_offset_sensitivity,target_offset_2.4s,413.40234375,415.80234375,2.4,2.4,1,-2,37.0,0,retained_by_q1
VisualCogB_Task-2,47,cue_locked,nominal,422.03125,422.03125,0.0,,-1,-2,38.0,0,retained_by_q1
VisualCogB_Task-2,47,target_offset_sensitivity,target_offset_2.0s,422.03125,424.03125,2.0,2.0,-1,-2,38.0,0,retained_by_q1
VisualCogB_Task-2,47,target_offset_sensitivity,target_offset_2.1s,422.03125,424.13125,2.1,2.1,-1,-2,38.0,0,retained_by_q1
VisualCogB_Task-2,47,target_locked,target_offset_2.2s,422.03125,424.23125,2.2,2.2,-1,-2,38.0,0,retained_by_q1
VisualCogB_Task-2,47,target_offset_sensitivity,target_offset_2.3s,422.03125,424.33125,2.3,2.3,-1,-2,38.0,0,retained_by_q1
VisualCogB_Task-2,47,target_offset_sensitivity,target_offset_2.4s,422.03125,424.43125,2.4,2.4,-1,-2,38.0,0,retained_by_q1
VisualCogB_Task-2,48,cue_locked,nominal,430.83203125,430.83203125,0.0,,1,2,39.0,0,retained_by_q1
VisualCogB_Task-2,48,target_offset_sensitivity,target_offset_2.0s,430.83203125,432.83203125,2.0,2.0,1,2,39.0,0,retained_by_q1
VisualCogB_Task-2,48,target_offset_sensitivity,target_offset_2.1s,430.83203125,432.93203125,2.1,2.1,1,2,39.0,0,retained_by_q1
VisualCogB_Task-2,48,target_locked,target_offset_2.2s,430.83203125,433.03203125,2.2,2.2,1,2,39.0,0,retained_by_q1
VisualCogB_Task-2,48,target_offset_sensitivity,target_offset_2.3s,430.83203125,433.13203125,2.3,2.3,1,2,39.0,0,retained_by_q1
VisualCogB_Task-2,48,target_offset_sensitivity,target_offset_2.4s,430.83203125,433.23203125,2.4,2.4,1,2,39.0,0,retained_by_q1
VisualCogB_Task-2,49,cue_locked,nominal,439.39453125,439.39453125,0.0,,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,49,target_offset_sensitivity,target_offset_2.0s,439.39453125,441.39453125,2.0,2.0,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,49,target_offset_sensitivity,target_offset_2.1s,439.39453125,441.49453125,2.1,2.1,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,49,target_locked,target_offset_2.2s,439.39453125,441.59453125,2.2,2.2,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,49,target_offset_sensitivity,target_offset_2.3s,439.39453125,441.69453125,2.3,2.3,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,49,target_offset_sensitivity,target_offset_2.4s,439.39453125,441.79453125,2.4,2.4,-1,-2,,1,excluded_by_q1
VisualCogB_Task-2,50,cue_locked,nominal,448.00390625,448.00390625,0.0,,-1,2,40.0,0,retained_by_q1
VisualCogB_Task-2,50,target_offset_sensitivity,target_offset_2.0s,448.00390625,450.00390625,2.0,2.0,-1,2,40.0,0,retained_by_q1
VisualCogB_Task-2,50,target_offset_sensitivity,target_offset_2.1s,448.00390625,450.10390625,2.1,2.1,-1,2,40.0,0,retained_by_q1
VisualCogB_Task-2,50,target_locked,target_offset_2.2s,448.00390625,450.20390625,2.2,2.2,-1,2,40.0,0,retained_by_q1
VisualCogB_Task-2,50,target_offset_sensitivity,target_offset_2.3s,448.00390625,450.30390625,2.3,2.3,-1,2,40.0,0,retained_by_q1
VisualCogB_Task-2,50,target_offset_sensitivity,target_offset_2.4s,448.00390625,450.40390625,2.4,2.4,-1,2,40.0,0,retained_by_q1
VisualCogB_Task-2,51,cue_locked,nominal,456.6328125,456.6328125,0.0,,-1,-2,41.0,0,retained_by_q1
VisualCogB_Task-2,51,target_offset_sensitivity,target_offset_2.0s,456.6328125,458.6328125,2.0,2.0,-1,-2,41.0,0,retained_by_q1
VisualCogB_Task-2,51,target_offset_sensitivity,target_offset_2.1s,456.6328125,458.7328125,2.1,2.1,-1,-2,41.0,0,retained_by_q1
VisualCogB_Task-2,51,target_locked,target_offset_2.2s,456.6328125,458.8328125,2.2,2.2,-1,-2,41.0,0,retained_by_q1
VisualCogB_Task-2,51,target_offset_sensitivity,target_offset_2.3s,456.6328125,458.9328125,2.3,2.3,-1,-2,41.0,0,retained_by_q1
VisualCogB_Task-2,51,target_offset_sensitivity,target_offset_2.4s,456.6328125,459.0328125,2.4,2.4,-1,-2,41.0,0,retained_by_q1
VisualCogB_Task-2,52,cue_locked,nominal,465.2265625,465.2265625,0.0,,1,2,42.0,0,retained_by_q1
VisualCogB_Task-2,52,target_offset_sensitivity,target_offset_2.0s,465.2265625,467.2265625,2.0,2.0,1,2,42.0,0,retained_by_q1
VisualCogB_Task-2,52,target_offset_sensitivity,target_offset_2.1s,465.2265625,467.3265625,2.1,2.1,1,2,42.0,0,retained_by_q1
VisualCogB_Task-2,52,target_locked,target_offset_2.2s,465.2265625,467.4265625,2.2,2.2,1,2,42.0,0,retained_by_q1
VisualCogB_Task-2,52,target_offset_sensitivity,target_offset_2.3s,465.2265625,467.5265625,2.3,2.3,1,2,42.0,0,retained_by_q1
VisualCogB_Task-2,52,target_offset_sensitivity,target_offset_2.4s,465.2265625,467.6265625,2.4,2.4,1,2,42.0,0,retained_by_q1
VisualCogB_Task-2,53,cue_locked,nominal,473.62109375,473.62109375,0.0,,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,53,target_offset_sensitivity,target_offset_2.0s,473.62109375,475.62109375,2.0,2.0,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,53,target_offset_sensitivity,target_offset_2.1s,473.62109375,475.72109375,2.1,2.1,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,53,target_locked,target_offset_2.2s,473.62109375,475.82109375,2.2,2.2,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,53,target_offset_sensitivity,target_offset_2.3s,473.62109375,475.92109375,2.3,2.3,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,53,target_offset_sensitivity,target_offset_2.4s,473.62109375,476.02109375,2.4,2.4,1,-2,,1,excluded_by_q1
VisualCogB_Task-2,54,cue_locked,nominal,482.33984375,482.33984375,0.0,,1,2,43.0,0,retained_by_q1
VisualCogB_Task-2,54,target_offset_sensitivity,target_offset_2.0s,482.33984375,484.33984375,2.0,2.0,1,2,43.0,0,retained_by_q1
VisualCogB_Task-2,54,target_offset_sensitivity,target_offset_2.1s,482.33984375,484.43984375,2.1,2.1,1,2,43.0,0,retained_by_q1
VisualCogB_Task-2,54,target_locked,target_offset_2.2s,482.33984375,484.53984375,2.2,2.2,1,2,43.0,0,retained_by_q1
VisualCogB_Task-2,54,target_offset_sensitivity,target_offset_2.3s,482.33984375,484.63984375,2.3,2.3,1,2,43.0,0,retained_by_q1
VisualCogB_Task-2,54,target_offset_sensitivity,target_offset_2.4s,482.33984375,484.73984375,2.4,2.4,1,2,43.0,0,retained_by_q1
VisualCogB_Task-2,55,cue_locked,nominal,490.671875,490.671875,0.0,,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,55,target_offset_sensitivity,target_offset_2.0s,490.671875,492.671875,2.0,2.0,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,55,target_offset_sensitivity,target_offset_2.1s,490.671875,492.771875,2.1,2.1,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,55,target_locked,target_offset_2.2s,490.671875,492.871875,2.2,2.2,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,55,target_offset_sensitivity,target_offset_2.3s,490.671875,492.971875,2.3,2.3,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,55,target_offset_sensitivity,target_offset_2.4s,490.671875,493.071875,2.4,2.4,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,56,cue_locked,nominal,499.09375,499.09375,0.0,,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,56,target_offset_sensitivity,target_offset_2.0s,499.09375,501.09375,2.0,2.0,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,56,target_offset_sensitivity,target_offset_2.1s,499.09375,501.19375,2.1,2.1,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,56,target_locked,target_offset_2.2s,499.09375,501.29375,2.2,2.2,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,56,target_offset_sensitivity,target_offset_2.3s,499.09375,501.39375,2.3,2.3,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,56,target_offset_sensitivity,target_offset_2.4s,499.09375,501.49375,2.4,2.4,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,57,cue_locked,nominal,507.58203125,507.58203125,0.0,,-1,2,44.0,0,retained_by_q1
VisualCogB_Task-2,57,target_offset_sensitivity,target_offset_2.0s,507.58203125,509.58203125,2.0,2.0,-1,2,44.0,0,retained_by_q1
VisualCogB_Task-2,57,target_offset_sensitivity,target_offset_2.1s,507.58203125,509.68203125,2.1,2.1,-1,2,44.0,0,retained_by_q1
VisualCogB_Task-2,57,target_locked,target_offset_2.2s,507.58203125,509.78203125,2.2,2.2,-1,2,44.0,0,retained_by_q1
VisualCogB_Task-2,57,target_offset_sensitivity,target_offset_2.3s,507.58203125,509.88203125,2.3,2.3,-1,2,44.0,0,retained_by_q1
VisualCogB_Task-2,57,target_offset_sensitivity,target_offset_2.4s,507.58203125,509.98203125,2.4,2.4,-1,2,44.0,0,retained_by_q1
VisualCogB_Task-2,58,cue_locked,nominal,516.12890625,516.12890625,0.0,,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,58,target_offset_sensitivity,target_offset_2.0s,516.12890625,518.12890625,2.0,2.0,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,58,target_offset_sensitivity,target_offset_2.1s,516.12890625,518.22890625,2.1,2.1,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,58,target_locked,target_offset_2.2s,516.12890625,518.32890625,2.2,2.2,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,58,target_offset_sensitivity,target_offset_2.3s,516.12890625,518.42890625,2.3,2.3,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,58,target_offset_sensitivity,target_offset_2.4s,516.12890625,518.52890625,2.4,2.4,-1,2,,1,excluded_by_q1
VisualCogB_Task-2,59,cue_locked,nominal,524.6796875,524.6796875,0.0,,-1,2,45.0,0,retained_by_q1
VisualCogB_Task-2,59,target_offset_sensitivity,target_offset_2.0s,524.6796875,526.6796875,2.0,2.0,-1,2,45.0,0,retained_by_q1
VisualCogB_Task-2,59,target_offset_sensitivity,target_offset_2.1s,524.6796875,526.7796875,2.1,2.1,-1,2,45.0,0,retained_by_q1
VisualCogB_Task-2,59,target_locked,target_offset_2.2s,524.6796875,526.8796875,2.2,2.2,-1,2,45.0,0,retained_by_q1
VisualCogB_Task-2,59,target_offset_sensitivity,target_offset_2.3s,524.6796875,526.9796875,2.3,2.3,-1,2,45.0,0,retained_by_q1
VisualCogB_Task-2,59,target_offset_sensitivity,target_offset_2.4s,524.6796875,527.0796875,2.4,2.4,-1,2,45.0,0,retained_by_q1
VisualCogB_Task-2,60,cue_locked,nominal,533.1640625,533.1640625,0.0,,-1,2,46.0,0,retained_by_q1
