record,original_trial_index,cue_sample_index,cue_time_s,cue_side,cue_side_text,target_time_s,target_time_source,task_type,q1_trial_index,q1_trial_key,q1_mapping_error_s,q1_final_drop,eeg_quality,response_channel_label,response_event_count,response_raw,response_code,t_act_s,response_time_s,response_side,choice_side,choice_side_text,response_decode_status,response_declared_code,response_bout_code_sequence,target_side,correct_response_side,target_time_schedule_proxy_s,scheduled_rt_proxy_s,reaction_time_s,rt_status,correct,correctness_status,is_omission,response_marker_present,omission_status,behavior_label_status
VisualCogB_Task-2,5,16161,63.12890625,1,right,65.32890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,4.0,VisualCogB_Task-2:q1_004,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,65.34375,65.34375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,65.32890625,0.014843749999997158,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,6,18321,71.56640625,1,right,73.76640625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,1.0,2,73.78515625,73.78515625,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,73.76640625,0.018749999999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,7,20498,80.0703125,1,right,82.2703125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,5.0,VisualCogB_Task-2:q1_005,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,82.28515625,82.28515625,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,82.2703125,0.014843749999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,8,22630,88.3984375,1,right,90.5984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,6.0,VisualCogB_Task-2:q1_006,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,90.61328125,90.61328125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,90.5984375,0.014843749999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,9,24759,96.71484375,-1,left,98.91484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,1.0,2,98.9296875,98.9296875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,98.91484375,0.014843749999997158,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,10,26927,105.18359375,1,right,107.38359375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,7.0,VisualCogB_Task-2:q1_007,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,107.3984375,107.3984375,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,107.38359375,0.014843749999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,11,29131,113.79296875,1,right,115.99296875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,8.0,VisualCogB_Task-2:q1_008,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,116.01171875,116.01171875,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,115.99296875,0.018749999999997158,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,12,31372,122.546875,1,right,124.746875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,9.0,VisualCogB_Task-2:q1_009,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,124.76171875,124.76171875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,124.746875,0.014843749999997158,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,13,33576,131.15625,1,right,133.35625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,133.375,133.375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,133.35625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,14,35809,139.87890625,1,right,142.07890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,142.09375,142.09375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,142.07890625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,15,38033,148.56640625,1,right,150.76640625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,1.0,2,150.78515625,150.78515625,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,150.76640625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,16,40198,157.0234375,-1,left,159.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,10.0,VisualCogB_Task-2:q1_010,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,159.23828125,159.23828125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,159.2234375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,17,42378,165.5390625,1,right,167.7390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,11.0,VisualCogB_Task-2:q1_011,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,167.7578125,167.7578125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,167.7390625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,18,44603,174.23046875,1,right,176.43046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,12.0,VisualCogB_Task-2:q1_012,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,176.4453125,176.4453125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,176.43046875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,19,46811,182.85546875,-1,left,185.05546875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,1.0,2,185.0703125,185.0703125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,185.05546875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,20,49003,191.41796875,1,right,193.61796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,13.0,VisualCogB_Task-2:q1_013,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,193.63671875,193.63671875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,193.61796875,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,21,51140,199.765625,1,right,201.965625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,14.0,VisualCogB_Task-2:q1_014,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,201.98046875,201.98046875,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,201.965625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,22,53340,208.359375,-1,left,210.559375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,210.578125,210.578125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,210.559375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,23,55493,216.76953125,-1,left,218.96953125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,15.0,VisualCogB_Task-2:q1_015,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,218.984375,218.984375,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,218.96953125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,24,57693,225.36328125,-1,left,227.56328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,16.0,VisualCogB_Task-2:q1_016,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,227.58203125,227.58203125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,227.56328125,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,25,59878,233.8984375,1,right,236.0984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,17.0,VisualCogB_Task-2:q1_017,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,236.11328125,236.11328125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,236.0984375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,26,62070,242.4609375,-1,left,244.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,18.0,VisualCogB_Task-2:q1_018,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,244.6796875,244.6796875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,244.6609375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,27,64295,251.15234375,-1,left,253.35234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,19.0,VisualCogB_Task-2:q1_019,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,253.3671875,253.3671875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,253.35234375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,28,66447,259.55859375,-1,left,261.75859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,20.0,VisualCogB_Task-2:q1_020,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,261.77734375,261.77734375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,261.75859375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,29,68632,268.09375,1,right,270.29375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,21.0,VisualCogB_Task-2:q1_021,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,270.30859375,270.30859375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,270.29375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,30,70844,276.734375,1,right,278.934375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,22.0,VisualCogB_Task-2:q1_022,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,278.953125,278.953125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,278.934375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,31,73045,285.33203125,1,right,287.53203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,23.0,VisualCogB_Task-2:q1_023,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,287.546875,287.546875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,287.53203125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,32,75189,293.70703125,1,right,295.90703125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,24.0,VisualCogB_Task-2:q1_024,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,295.92578125,295.92578125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,295.90703125,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,33,77369,302.22265625,1,right,304.42265625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,25.0,VisualCogB_Task-2:q1_025,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,304.44140625,304.44140625,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,304.42265625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,34,79566,310.8046875,-1,left,313.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,26.0,VisualCogB_Task-2:q1_026,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,313.0234375,313.0234375,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,313.0046875,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,35,81783,319.46484375,1,right,321.66484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,27.0,VisualCogB_Task-2:q1_027,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,321.6796875,321.6796875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,321.66484375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,36,83959,327.96484375,-1,left,330.16484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,28.0,VisualCogB_Task-2:q1_028,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,330.18359375,330.18359375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,330.16484375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,37,86167,336.58984375,-1,left,338.78984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,29.0,VisualCogB_Task-2:q1_029,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,338.80859375,338.80859375,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,338.78984375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,38,88412,345.359375,1,right,347.559375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,30.0,VisualCogB_Task-2:q1_030,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,347.57421875,347.57421875,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,347.559375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,39,90640,354.0625,1,right,356.2625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,31.0,VisualCogB_Task-2:q1_031,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,356.28125,356.28125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,356.2625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,40,92817,362.56640625,1,right,364.76640625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,32.0,VisualCogB_Task-2:q1_032,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,364.78125,364.78125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,364.76640625,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,41,94977,371.00390625,-1,left,373.20390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,33.0,VisualCogB_Task-2:q1_033,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,373.22265625,373.22265625,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,373.20390625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,42,97142,379.4609375,-1,left,381.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,381.67578125,381.67578125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,381.6609375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,43,99262,387.7421875,1,right,389.9421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,34.0,VisualCogB_Task-2:q1_034,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,389.9609375,389.9609375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,389.9421875,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,44,101498,396.4765625,-1,left,398.6765625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,35.0,VisualCogB_Task-2:q1_035,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,398.6953125,398.6953125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,398.6765625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,45,103675,404.98046875,-1,left,407.18046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,36.0,VisualCogB_Task-2:q1_036,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,407.1953125,407.1953125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,407.18046875,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,46,105831,413.40234375,1,right,415.60234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,37.0,VisualCogB_Task-2:q1_037,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,415.62109375,415.62109375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,415.60234375,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,47,108040,422.03125,-1,left,424.23125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,38.0,VisualCogB_Task-2:q1_038,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,424.24609375,424.24609375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,424.23125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,48,110293,430.83203125,1,right,433.03203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,39.0,VisualCogB_Task-2:q1_039,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,433.046875,433.046875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,433.03203125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,49,112485,439.39453125,-1,left,441.59453125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,441.61328125,441.61328125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,441.59453125,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,50,114689,448.00390625,-1,left,450.20390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,40.0,VisualCogB_Task-2:q1_040,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,450.22265625,450.22265625,right,1,right,decoded_from_declared_channel_code,2.0,1|2,-1,-1,450.20390625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,51,116898,456.6328125,-1,left,458.8328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,41.0,VisualCogB_Task-2:q1_041,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,458.84765625,458.84765625,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,-1,-1,458.8328125,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,52,119098,465.2265625,1,right,467.4265625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,42.0,VisualCogB_Task-2:q1_042,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,467.4453125,467.4453125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,1,1,467.4265625,0.01875000000001137,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
VisualCogB_Task-2,53,121247,473.62109375,1,right,475.82109375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,475.8359375,475.8359375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,1,1,475.82109375,0.014843750000011369,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_target_side_vs_declared_channel9_action_code,0,True,response_observed_in_cue_to_next_cue_interval,channel8_channel9_outcome_labeled
