record,original_trial_index,cue_sample_index,cue_time_s,cue_side,cue_side_text,target_time_s,target_time_source,task_type,q1_trial_index,q1_trial_key,q1_mapping_error_s,q1_final_drop,eeg_quality,response_channel_label,response_event_count,response_raw,response_code,t_act_s,response_time_s,response_side,choice_side,choice_side_text,response_decode_status,response_declared_code,response_bout_code_sequence,response_analysis_window_start_s,response_analysis_window_end_s,response_analysis_window_start_sample_index,response_analysis_window_end_sample_index_exclusive,response_window_fully_observed,response_nonzero_sample_count_in_analysis_window,response_present_in_analysis_window,response_declared_code_sample_count_in_analysis_window,response_declared_code_time_in_analysis_window_s,analysis_window_observation_status,response_duration_s,response_bout_end_time_s,cue_direction,target_time_schedule_proxy_s,scheduled_rt_proxy_s,reaction_time_s,rt_status,cue_response_direction_consistent,direction_consistency_status,cue_interval_action_marker_count,has_channel9_action_marker_in_cue_interval,response_marker_present,behavior_label_status,eeg_trial_available,q1_quality_pass,response_pre_window_available,deadline_s
VisualCogB_Task-2,9,24759,96.71484375,-1,left,98.91484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,1.0,2,98.9296875,98.9296875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,95.71484375,101.71484375,24503,26040,True,316,True,1,100.16015625,declared_response_code_observed,1.234375,100.1640625,-1,98.91484375,0.0148437499999971,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-2,10,26927,105.18359375,1,right,107.38359375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,7.0,VisualCogB_Task-2:q1_007,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,107.3984375,107.3984375,right,1,right,decoded_from_declared_channel_code,2.0,1|2,104.18359375,110.18359375,26671,28208,True,356,True,1,108.78515625,declared_response_code_observed,1.390625,108.7890625,1,107.38359375,0.0148437499999971,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,11,29131,113.79296875,1,right,115.99296875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,8.0,VisualCogB_Task-2:q1_008,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,116.01171875,116.01171875,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,112.79296875,118.79296875,28875,30412,True,391,True,1,117.53515625,declared_response_code_observed,1.52734375,117.5390625,1,115.99296875,0.0187499999999971,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,12,31372,122.546875,1,right,124.746875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,9.0,VisualCogB_Task-2:q1_009,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,124.76171875,124.76171875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,121.546875,127.546875,31116,32653,True,355,True,1,126.14453125,declared_response_code_observed,1.38671875,126.1484375,1,124.746875,0.0148437499999971,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,13,33576,131.15625,1,right,133.35625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,133.375,133.375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,130.15625,136.15625,33320,34857,True,380,True,1,134.85546875,declared_response_code_observed,1.484375,134.859375,1,133.35625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-2,14,35809,139.87890625,1,right,142.07890625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,142.09375,142.09375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,138.87890625,144.87890625,35553,37090,True,373,True,1,143.546875,declared_response_code_observed,1.45703125,143.55078125,1,142.07890625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-2,15,38033,148.56640625,1,right,150.76640625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,1.0,2,150.78515625,150.78515625,right,1,right,decoded_from_declared_channel_code,2.0,1|2,147.56640625,153.56640625,37777,39314,True,310,True,1,151.9921875,declared_response_code_observed,1.2109375,151.99609375,1,150.76640625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-2,16,40198,157.0234375,-1,left,159.2234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,10.0,VisualCogB_Task-2:q1_010,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,159.23828125,159.23828125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,156.0234375,162.0234375,39942,41479,True,330,True,1,160.5234375,declared_response_code_observed,1.2890625,160.52734375,-1,159.2234375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,17,42378,165.5390625,1,right,167.7390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,11.0,VisualCogB_Task-2:q1_011,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,167.7578125,167.7578125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,164.5390625,170.5390625,42122,43659,True,373,True,1,169.2109375,declared_response_code_observed,1.45703125,169.21484375,1,167.7390625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,18,44603,174.23046875,1,right,176.43046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,12.0,VisualCogB_Task-2:q1_012,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,176.4453125,176.4453125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,173.23046875,179.23046875,44347,45884,True,357,True,1,177.8359375,declared_response_code_observed,1.39453125,177.83984375,1,176.43046875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,19,46811,182.85546875,-1,left,185.05546875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,1.0,2,185.0703125,185.0703125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,181.85546875,187.85546875,46555,48092,True,339,True,1,186.390625,declared_response_code_observed,1.32421875,186.39453125,-1,185.05546875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-2,20,49003,191.41796875,1,right,193.61796875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,13.0,VisualCogB_Task-2:q1_013,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,193.63671875,193.63671875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,190.41796875,196.41796875,48747,50284,True,284,True,1,194.7421875,declared_response_code_observed,1.109375,194.74609375,1,193.61796875,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,21,51140,199.765625,1,right,201.965625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,14.0,VisualCogB_Task-2:q1_014,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,201.98046875,201.98046875,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,198.765625,204.765625,50884,52421,True,348,True,1,203.3359375,declared_response_code_observed,1.359375,203.33984375,1,201.965625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,22,53340,208.359375,-1,left,210.559375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,210.578125,210.578125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,207.359375,213.359375,53084,54621,True,303,True,1,211.7578125,declared_response_code_observed,1.18359375,211.76171875,-1,210.559375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-2,23,55493,216.76953125,-1,left,218.96953125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,15.0,VisualCogB_Task-2:q1_015,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,218.984375,218.984375,right,1,right,decoded_from_declared_channel_code,2.0,1|2,215.76953125,221.76953125,55237,56774,True,350,True,1,220.34765625,declared_response_code_observed,1.3671875,220.3515625,-1,218.96953125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,24,57693,225.36328125,-1,left,227.56328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,16.0,VisualCogB_Task-2:q1_016,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,227.58203125,227.58203125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,224.36328125,230.36328125,57437,58974,True,335,True,1,228.88671875,declared_response_code_observed,1.30859375,228.890625,-1,227.56328125,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,25,59878,233.8984375,1,right,236.0984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,17.0,VisualCogB_Task-2:q1_017,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,236.11328125,236.11328125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,232.8984375,238.8984375,59622,61159,True,341,True,1,237.44140625,declared_response_code_observed,1.33203125,237.4453125,1,236.0984375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,26,62070,242.4609375,-1,left,244.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,18.0,VisualCogB_Task-2:q1_018,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,244.6796875,244.6796875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,241.4609375,247.4609375,61814,63351,True,373,True,1,246.1328125,declared_response_code_observed,1.45703125,246.13671875,-1,244.6609375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,27,64295,251.15234375,-1,left,253.35234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,19.0,VisualCogB_Task-2:q1_019,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,253.3671875,253.3671875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,250.15234375,256.15234375,64039,65576,True,299,True,1,254.53125,declared_response_code_observed,1.16796875,254.53515625,-1,253.35234375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,28,66447,259.55859375,-1,left,261.75859375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,20.0,VisualCogB_Task-2:q1_020,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,261.77734375,261.77734375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,258.55859375,264.55859375,66191,67728,True,329,True,1,263.05859375,declared_response_code_observed,1.28515625,263.0625,-1,261.75859375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,29,68632,268.09375,1,right,270.29375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,21.0,VisualCogB_Task-2:q1_021,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,270.30859375,270.30859375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,267.09375,273.09375,68376,69913,True,361,True,1,271.71484375,declared_response_code_observed,1.41015625,271.71875,1,270.29375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,30,70844,276.734375,1,right,278.934375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,22.0,VisualCogB_Task-2:q1_022,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,278.953125,278.953125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,275.734375,281.734375,70588,72125,True,347,True,1,280.3046875,declared_response_code_observed,1.35546875,280.30859375,1,278.934375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,31,73045,285.33203125,1,right,287.53203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,23.0,VisualCogB_Task-2:q1_023,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,287.546875,287.546875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,284.33203125,290.33203125,72789,74326,True,291,True,1,288.6796875,declared_response_code_observed,1.13671875,288.68359375,1,287.53203125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,32,75189,293.70703125,1,right,295.90703125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,24.0,VisualCogB_Task-2:q1_024,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,295.92578125,295.92578125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,292.70703125,298.70703125,74933,76470,True,331,True,1,297.21484375,declared_response_code_observed,1.29296875,297.21875,1,295.90703125,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,33,77369,302.22265625,1,right,304.42265625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,25.0,VisualCogB_Task-2:q1_025,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,304.44140625,304.44140625,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,301.22265625,307.22265625,77113,78650,True,344,True,1,305.78125,declared_response_code_observed,1.34375,305.78515625,1,304.42265625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,34,79566,310.8046875,-1,left,313.0046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,26.0,VisualCogB_Task-2:q1_026,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,313.0234375,313.0234375,right,1,right,decoded_from_declared_channel_code,2.0,1|2,309.8046875,315.8046875,79310,80847,True,363,True,1,314.4375,declared_response_code_observed,1.41796875,314.44140625,-1,313.0046875,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,35,81783,319.46484375,1,right,321.66484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,27.0,VisualCogB_Task-2:q1_027,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,321.6796875,321.6796875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,318.46484375,324.46484375,81527,83064,True,326,True,1,322.94921875,declared_response_code_observed,1.2734375,322.953125,1,321.66484375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,36,83959,327.96484375,-1,left,330.16484375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,28.0,VisualCogB_Task-2:q1_028,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,330.18359375,330.18359375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,326.96484375,332.96484375,83703,85240,True,355,True,1,331.56640625,declared_response_code_observed,1.38671875,331.5703125,-1,330.16484375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,37,86167,336.58984375,-1,left,338.78984375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,29.0,VisualCogB_Task-2:q1_029,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,338.80859375,338.80859375,right,1,right,decoded_from_declared_channel_code,2.0,1|2,335.58984375,341.58984375,85911,87448,True,391,True,1,340.33203125,declared_response_code_observed,1.52734375,340.3359375,-1,338.78984375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,38,88412,345.359375,1,right,347.559375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,30.0,VisualCogB_Task-2:q1_030,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,347.57421875,347.57421875,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,344.359375,350.359375,88156,89693,True,378,True,1,349.046875,declared_response_code_observed,1.4765625,349.05078125,1,347.559375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,39,90640,354.0625,1,right,356.2625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,31.0,VisualCogB_Task-2:q1_031,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,356.28125,356.28125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,353.0625,359.0625,90384,91921,True,322,True,1,357.53515625,declared_response_code_observed,1.2578125,357.5390625,1,356.2625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,40,92817,362.56640625,1,right,364.76640625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,32.0,VisualCogB_Task-2:q1_032,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,364.78125,364.78125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,361.56640625,367.56640625,92561,94098,True,309,True,1,365.984375,declared_response_code_observed,1.20703125,365.98828125,1,364.76640625,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,41,94977,371.00390625,-1,left,373.20390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,33.0,VisualCogB_Task-2:q1_033,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,373.22265625,373.22265625,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,370.00390625,376.00390625,94721,96258,True,314,True,1,374.4453125,declared_response_code_observed,1.2265625,374.44921875,-1,373.20390625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,42,97142,379.4609375,-1,left,381.6609375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,381.67578125,381.67578125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,378.4609375,384.4609375,96886,98423,True,268,True,1,382.71875,declared_response_code_observed,1.046875,382.72265625,-1,381.6609375,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-2,43,99262,387.7421875,1,right,389.9421875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,34.0,VisualCogB_Task-2:q1_034,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,389.9609375,389.9609375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,386.7421875,392.7421875,99006,100543,True,384,True,1,391.45703125,declared_response_code_observed,1.5,391.4609375,1,389.9421875,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,44,101498,396.4765625,-1,left,398.6765625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,35.0,VisualCogB_Task-2:q1_035,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,398.6953125,398.6953125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,395.4765625,401.4765625,101242,102779,True,327,True,1,399.96875,declared_response_code_observed,1.27734375,399.97265625,-1,398.6765625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,45,103675,404.98046875,-1,left,407.18046875,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,36.0,VisualCogB_Task-2:q1_036,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,407.1953125,407.1953125,right,1,right,decoded_from_declared_channel_code,2.0,1|2,403.98046875,409.98046875,103419,104956,True,306,True,1,408.38671875,declared_response_code_observed,1.1953125,408.390625,-1,407.18046875,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,46,105831,413.40234375,1,right,415.60234375,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,37.0,VisualCogB_Task-2:q1_037,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,415.62109375,415.62109375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,412.40234375,418.40234375,105575,107112,True,354,True,1,417.0,declared_response_code_observed,1.3828125,417.00390625,1,415.60234375,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,47,108040,422.03125,-1,left,424.23125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,38.0,VisualCogB_Task-2:q1_038,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,424.24609375,424.24609375,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,421.03125,427.03125,107784,109321,True,399,True,1,425.80078125,declared_response_code_observed,1.55859375,425.8046875,-1,424.23125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,48,110293,430.83203125,1,right,433.03203125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,39.0,VisualCogB_Task-2:q1_039,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,433.046875,433.046875,right,1,right,decoded_from_declared_channel_code,2.0,1|2,429.83203125,435.83203125,110037,111574,True,339,True,1,434.3671875,declared_response_code_observed,1.32421875,434.37109375,1,433.03203125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,49,112485,439.39453125,-1,left,441.59453125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,,,,1,excluded_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,441.61328125,441.61328125,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,438.39453125,444.39453125,112229,113766,True,352,True,1,442.984375,declared_response_code_observed,1.375,442.98828125,-1,441.59453125,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,False,False,True,
VisualCogB_Task-2,50,114689,448.00390625,-1,left,450.20390625,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,40.0,VisualCogB_Task-2:q1_040,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,1.0,2,450.22265625,450.22265625,right,1,right,decoded_from_declared_channel_code,2.0,1|2,447.00390625,453.00390625,114433,115970,True,356,True,1,451.609375,declared_response_code_observed,1.390625,451.61328125,-1,450.20390625,0.0187500000000113,,under_100ms_from_schedule_proxy_review_anchor,0,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
VisualCogB_Task-2,51,116898,456.6328125,-1,left,458.8328125,0.2s_cue_plus_approx_2.0s_wait_schedule_assumption,unresolved_from_allowed_channels,41.0,VisualCogB_Task-2:q1_041,0.0,0,retained_by_q1,TgtAct:L-2/R+2,1,-1.0,-2,458.84765625,458.84765625,left,-1,left,decoded_from_declared_channel_code,-2.0,-1|-2,455.6328125,461.6328125,116642,118179,True,349,True,1,460.20703125,declared_response_code_observed,1.36328125,460.2109375,-1,458.8328125,0.0148437500000113,,under_100ms_from_schedule_proxy_review_anchor,1,channel8_channel9_same_or_different_direction_only,1,1,True,cue_response_direction_comparable,True,True,True,
