station,time,height,liquid_water,relative_humidity,temperature,water_vapor_density
a,2025-08-02 00:28:00,100.0,1.068,84.378,25.419,19.612
a,2025-08-02 00:28:00,125.0,1.14,83.466,25.387,19.098
a,2025-08-02 00:28:00,150.0,1.212,82.554,25.354,18.584
a,2025-08-02 00:28:00,175.0,1.283,81.642,25.321,18.071
a,2025-08-02 00:28:00,200.0,1.355,80.73,25.289,17.557
a,2025-08-02 00:28:00,225.0,1.229,77.55,25.256,16.665
a,2025-08-02 00:28:00,250.0,1.102,74.369,25.224,15.774
a,2025-08-02 00:28:00,275.0,0.976,71.189,25.192,14.882
a,2025-08-02 00:28:00,300.0,0.85,68.008,25.16,13.991
a,2025-08-02 00:28:00,325.0,0.824,63.58,25.128,13.275
a,2025-08-02 00:28:00,350.0,0.798,59.151,25.095,12.559
a,2025-08-02 00:28:00,375.0,0.771,54.723,25.063,11.842
a,2025-08-02 00:28:00,400.0,0.745,50.294,25.031,11.126
a,2025-08-02 00:28:00,425.0,0.612,47.764,24.978,10.47
a,2025-08-02 00:28:00,450.0,0.479,45.235,24.924,9.814
a,2025-08-02 00:28:00,475.0,0.346,42.705,24.871,9.158
a,2025-08-02 00:28:00,500.0,0.213,40.176,24.817,8.502
a,2025-08-02 00:28:00,550.0,0.169,40.434,24.656,7.789
a,2025-08-02 00:28:00,600.0,0.125,40.692,24.496,7.075
a,2025-08-02 00:28:00,650.0,0.062,39.823,24.3,6.706
a,2025-08-02 00:28:00,700.0,0.0,38.953,24.104,6.337
a,2025-08-02 00:28:00,750.0,0.0,36.107,23.806,5.8
a,2025-08-02 00:28:00,800.0,0.0,33.26,23.507,5.262
a,2025-08-02 00:28:00,850.0,0.0,29.339,23.24,4.181
a,2025-08-02 00:28:00,900.0,0.0,25.417,22.973,3.099
a,2025-08-02 00:28:00,950.0,0.0,22.0,22.682,3.001
a,2025-08-02 00:28:00,1000.0,0.0,18.583,22.391,2.902
a,2025-08-02 00:28:00,1050.0,0.0,17.281,22.086,2.935
a,2025-08-02 00:28:00,1100.0,0.0,15.979,21.782,2.967
a,2025-08-02 00:28:00,1150.0,0.0,15.117,21.527,2.458
a,2025-08-02 00:28:00,1200.0,0.0,14.255,21.272,1.949
a,2025-08-02 00:28:00,1250.0,0.0,8.96,20.985,1.369
a,2025-08-02 00:28:00,1300.0,0.0,3.666,20.699,0.789
a,2025-08-02 00:28:00,1350.0,0.0,3.607,20.445,0.723
a,2025-08-02 00:28:00,1400.0,0.0,3.548,20.191,0.657
a,2025-08-02 00:28:00,1450.0,0.0,2.947,19.89,0.536
a,2025-08-02 00:28:00,1500.0,0.0,2.345,19.589,0.415
a,2025-08-02 00:28:00,1550.0,0.0,2.826,19.321,0.489
a,2025-08-02 00:28:00,1600.0,0.0,3.308,19.052,0.562
a,2025-08-02 00:28:00,1650.0,0.0,4.076,18.81,0.682
a,2025-08-02 00:28:00,1700.0,0.0,4.844,18.569,0.801
a,2025-08-02 00:28:00,1750.0,0.0,5.456,18.332,0.993
a,2025-08-02 00:28:00,1800.0,0.0,6.068,18.095,1.184
a,2025-08-02 00:28:00,1850.0,0.0,6.481,17.848,1.184
a,2025-08-02 00:28:00,1900.0,0.0,6.895,17.6,1.184
a,2025-08-02 00:28:00,1950.0,0.0,6.704,17.363,1.139
a,2025-08-02 00:28:00,2000.0,0.0,6.514,17.126,1.093
a,2025-08-02 00:28:00,2250.0,0.0,5.562,15.815,0.876
a,2025-08-02 00:28:00,2500.0,0.0,5.591,14.519,0.207
a,2025-08-02 00:28:00,2750.0,0.0,16.588,13.216,0.169
a,2025-08-02 00:28:00,3000.0,0.0,41.458,11.93,2.17
a,2025-08-02 00:28:00,3250.0,0.0,43.144,10.78,2.346
a,2025-08-02 00:28:00,3500.0,0.0,33.468,9.315,2.667
a,2025-08-02 00:28:00,3750.0,0.0,38.875,8.016,1.979
a,2025-08-02 00:28:00,4000.0,0.027,34.147,6.721,1.385
a,2025-08-02 00:28:00,4250.0,0.0,23.751,5.359,1.518
a,2025-08-02 00:28:00,4500.0,0.038,11.067,3.931,1.924
a,2025-08-02 00:28:00,4750.0,0.0,24.504,2.613,2.145
a,2025-08-02 00:28:00,5000.0,0.024,12.417,1.429,0.415
a,2025-08-02 00:28:00,5250.0,0.079,9.424,0.199,1.273
a,2025-08-02 00:28:00,5500.0,0.071,1.002,-0.986,1.074
a,2025-08-02 00:28:00,5750.0,0.061,1.001,-2.093,0.641
a,2025-08-02 00:28:00,6000.0,0.025,1.005,-3.537,0.196
a,2025-08-02 00:28:00,6250.0,0.017,1.007,-4.872,0.217
a,2025-08-02 00:28:00,6500.0,0.017,1.004,-6.255,0.76
a,2025-08-02 00:28:00,6750.0,0.018,1.009,-7.64,0.538
a,2025-08-02 00:28:00,7000.0,0.014,1.007,-8.916,0.523
a,2025-08-02 00:28:00,7250.0,0.013,1.001,-10.205,0.67
a,2025-08-02 00:28:00,7500.0,0.013,1.0,-11.524,0.457
a,2025-08-02 00:28:00,7750.0,0.02,1.003,-12.969,0.099
a,2025-08-02 00:28:00,8000.0,0.0,8.103,-14.502,0.545
a,2025-08-02 00:28:00,8250.0,0.0,1.007,-16.131,0.113
a,2025-08-02 00:28:00,8500.0,0.0,1.002,-17.696,0.015
a,2025-08-02 00:28:00,8750.0,0.0,1.006,-19.273,0.014
a,2025-08-02 00:28:00,9000.0,0.0,1.008,-20.952,0.011
a,2025-08-02 00:28:00,9250.0,0.0,15.502,-22.644,0.334
a,2025-08-02 00:28:00,9500.0,0.0,33.356,-24.345,0.004
a,2025-08-02 00:28:00,9750.0,0.0,28.223,-25.989,0.257
a,2025-08-02 00:28:00,10000.0,0.0,26.354,-27.815,0.165
a,2025-08-02 00:30:00,0.0,2.161,94.1,25.8,22.654
a,2025-08-02 00:30:00,25.0,1.888,91.657,25.73,21.912
a,2025-08-02 00:30:00,50.0,1.615,89.213,25.66,21.17
a,2025-08-02 00:30:00,75.0,1.342,86.77,25.591,20.427
a,2025-08-02 00:30:00,100.0,1.069,84.326,25.521,19.685
a,2025-08-02 00:30:00,125.0,1.145,83.403,25.485,19.16
a,2025-08-02 00:30:00,150.0,1.222,82.481,25.45,18.635
a,2025-08-02 00:30:00,175.0,1.298,81.558,25.414,18.11
a,2025-08-02 00:30:00,200.0,1.374,80.635,25.379,17.585
a,2025-08-02 00:30:00,225.0,1.248,77.441,25.347,16.677
a,2025-08-02 00:30:00,250.0,1.122,74.247,25.315,15.77
a,2025-08-02 00:30:00,275.0,0.996,71.053,25.283,14.862
a,2025-08-02 00:30:00,300.0,0.869,67.859,25.251,13.954
a,2025-08-02 00:30:00,325.0,0.845,63.425,25.218,13.227
a,2025-08-02 00:30:00,350.0,0.82,58.99,25.184,12.499
a,2025-08-02 00:30:00,375.0,0.795,54.556,25.151,11.771
a,2025-08-02 00:30:00,400.0,0.771,50.121,25.118,11.044
a,2025-08-02 00:30:00,425.0,0.634,47.594,25.064,10.379
a,2025-08-02 00:30:00,450.0,0.498,45.068,25.01,9.714
a,2025-08-02 00:30:00,475.0,0.362,42.541,24.956,9.049
a,2025-08-02 00:30:00,500.0,0.226,40.015,24.903,8.385
a,2025-08-02 00:30:00,550.0,0.181,40.294,24.74,7.661
a,2025-08-02 00:30:00,600.0,0.137,40.573,24.578,6.937
a,2025-08-02 00:30:00,650.0,0.07,39.724,24.379,6.639
a,2025-08-02 00:30:00,700.0,0.003,38.876,24.181,6.34
a,2025-08-02 00:30:00,750.0,0.002,36.035,23.882,5.802
a,2025-08-02 00:30:00,800.0,0.0,33.195,23.584,5.265
a,2025-08-02 00:30:00,850.0,0.0,29.217,23.315,4.11
a,2025-08-02 00:30:00,900.0,0.0,25.239,23.045,2.956
a,2025-08-02 00:30:00,950.0,0.0,21.793,22.753,2.926
a,2025-08-02 00:30:00,1000.0,0.0,18.348,22.46,2.896
a,2025-08-02 00:30:00,1050.0,0.0,17.019,22.153,2.931
a,2025-08-02 00:30:00,1100.0,0.0,15.691,21.847,2.965
a,2025-08-02 00:30:00,1150.0,0.0,14.974,21.59,2.458
a,2025-08-02 00:30:00,1200.0,0.0,14.258,21.332,1.952
a,2025-08-02 00:30:00,1250.0,0.0,8.959,21.047,1.371
a,2025-08-02 00:30:00,1300.0,0.0,3.661,20.762,0.79
a,2025-08-02 00:30:00,1350.0,0.0,3.604,20.504,0.719
a,2025-08-02 00:30:00,1400.0,0.0,3.547,20.247,0.648
a,2025-08-02 00:30:00,1450.0,0.0,2.948,19.947,0.532
a,2025-08-02 00:30:00,1500.0,0.0,2.349,19.647,0.416
a,2025-08-02 00:30:00,1550.0,0.0,2.832,19.378,0.492
a,2025-08-02 00:30:00,1600.0,0.0,3.315,19.109,0.568
a,2025-08-02 00:30:00,1650.0,0.0,4.077,18.864,0.688
a,2025-08-02 00:30:00,1700.0,0.0,4.838,18.619,0.808
a,2025-08-02 00:30:00,1750.0,0.0,5.452,18.384,0.995
a,2025-08-02 00:30:00,1800.0,0.0,6.066,18.149,1.181
a,2025-08-02 00:30:00,1850.0,0.0,6.482,17.901,1.185
a,2025-08-02 00:30:00,1900.0,0.0,6.898,17.654,1.188
a,2025-08-02 00:30:00,1950.0,0.0,6.705,17.414,1.141
a,2025-08-02 00:30:00,2000.0,0.0,6.511,17.175,1.093
a,2025-08-02 00:30:00,2250.0,0.0,5.557,15.87,0.874
a,2025-08-02 00:30:00,2500.0,0.0,5.271,14.574,0.209
a,2025-08-02 00:30:00,2750.0,0.0,16.499,13.272,0.166
a,2025-08-02 00:30:00,3000.0,0.0,41.727,11.993,2.228
a,2025-08-02 00:30:00,3250.0,0.0,43.588,10.835,2.408
a,2025-08-02 00:30:00,3500.0,0.0,33.959,9.378,2.729
a,2025-08-02 00:30:00,3750.0,0.0,39.446,8.083,2.017
a,2025-08-02 00:30:00,4000.0,0.027,34.69,6.795,1.42
a,2025-08-02 00:30:00,4250.0,0.0,24.128,5.439,1.54
a,2025-08-02 00:30:00,4500.0,0.039,11.192,4.016,1.964
a,2025-08-02 00:30:00,4750.0,0.0,24.64,2.695,2.198
a,2025-08-02 00:30:00,5000.0,0.025,12.362,1.507,0.421
a,2025-08-02 00:30:00,5250.0,0.08,9.41,0.278,1.297
a,2025-08-02 00:30:00,5500.0,0.073,1.0,-0.915,1.087
a,2025-08-02 00:30:00,5750.0,0.062,1.009,-2.024,0.641
a,2025-08-02 00:30:00,6000.0,0.026,1.004,-3.469,0.196
a,2025-08-02 00:30:00,6250.0,0.017,1.005,-4.806,0.192
a,2025-08-02 00:30:00,6500.0,0.018,1.001,-6.189,0.759
a,2025-08-02 00:30:00,6750.0,0.018,1.008,-7.576,0.535
a,2025-08-02 00:30:00,7000.0,0.014,1.004,-8.845,0.52
a,2025-08-02 00:30:00,7250.0,0.014,1.005,-10.138,0.673
a,2025-08-02 00:30:00,7500.0,0.013,1.004,-11.457,0.45
a,2025-08-02 00:30:00,7750.0,0.02,1.003,-12.901,0.073
a,2025-08-02 00:30:00,8000.0,0.0,7.26,-14.431,0.542
a,2025-08-02 00:30:00,8250.0,0.0,1.002,-16.053,0.095
a,2025-08-02 00:30:00,8500.0,0.0,1.008,-17.621,0.016
a,2025-08-02 00:30:00,8750.0,0.0,1.007,-19.204,0.01
a,2025-08-02 00:30:00,9000.0,0.0,1.007,-20.883,0.012
a,2025-08-02 00:30:00,9250.0,0.0,14.872,-22.573,0.335
a,2025-08-02 00:30:00,9500.0,0.0,32.957,-24.276,0.012
a,2025-08-02 00:30:00,9750.0,0.0,27.934,-25.921,0.258
a,2025-08-02 00:30:00,10000.0,0.0,26.23,-27.75,0.165
b,2025-08-02 00:02:00,0.0,0.0,98.999,25.3,23.1755
b,2025-08-02 00:02:00,25.0,0.059,97.018,25.244999999999997,22.947
b,2025-08-02 00:02:00,50.0,0.1185,95.037,25.189500000000002,22.718
b,2025-08-02 00:02:00,75.0,0.1775,93.0565,25.134999999999998,22.488999999999997
b,2025-08-02 00:02:00,100.0,0.237,91.0755,25.0795,22.259999999999998
b,2025-08-02 00:02:00,125.0,0.249,88.828,25.016,22.1715
b,2025-08-02 00:02:00,150.0,0.2615,86.5805,24.953000000000003,22.0835
b,2025-08-02 00:02:00,175.0,0.27349999999999997,84.333,24.889499999999998,21.994999999999997
b,2025-08-02 00:02:00,200.0,0.28600000000000003,82.0855,24.826500000000003,21.907
b,2025-08-02 00:02:00,225.0,0.214,79.437,24.7965,21.854
b,2025-08-02 00:02:00,250.0,0.14300000000000002,76.789,24.767,21.802
b,2025-08-02 00:02:00,275.0,0.07100000000000001,74.1405,24.7375,21.749000000000002
b,2025-08-02 00:02:00,300.0,0.0,71.4925,24.7075,21.6965
b,2025-08-02 00:02:00,325.0,0.0,70.36699999999999,24.6455,21.535
b,2025-08-02 00:02:00,350.0,0.0,69.2415,24.583,21.3735
b,2025-08-02 00:02:00,375.0,0.0,68.1165,24.5205,21.212
b,2025-08-02 00:02:00,400.0,0.0,66.991,24.458,21.0505
b,2025-08-02 00:02:00,425.0,0.0,66.925,24.376,20.777
b,2025-08-02 00:02:00,450.0,0.0,66.859,24.293,20.5045
b,2025-08-02 00:02:00,475.0,0.0,66.793,24.2105,20.2315
b,2025-08-02 00:02:00,500.0,0.0,66.7265,24.128,19.958
b,2025-08-02 00:02:00,550.0,0.0,67.848,23.9165,19.3925
b,2025-08-02 00:02:00,600.0,0.0,68.9695,23.705,18.826999999999998
b,2025-08-02 00:02:00,650.0,0.0,70.455,23.4335,18.261
b,2025-08-02 00:02:00,700.0,0.0,71.9405,23.1625,17.695
b,2025-08-02 00:02:00,750.0,0.0,71.0915,22.8545,17.4485
b,2025-08-02 00:02:00,800.0,0.0,70.2425,22.5465,17.201500000000003
b,2025-08-02 00:02:00,850.0,0.0,61.9865,22.2405,16.5415
b,2025-08-02 00:02:00,900.0,0.0,53.7305,21.9345,15.881
b,2025-08-02 00:02:00,950.0,0.0,47.048500000000004,21.618000000000002,15.6415
b,2025-08-02 00:02:00,1000.0,0.0,40.3665,21.3015,15.4015
b,2025-08-02 00:02:00,1050.0,0.07150000000000001,37.612,20.954,14.872499999999999
b,2025-08-02 00:02:00,1100.0,0.14350000000000002,34.8575,20.606499999999997,14.343
b,2025-08-02 00:02:00,1150.0,0.10350000000000001,29.846000000000004,20.375,13.815
b,2025-08-02 00:02:00,1200.0,0.0635,24.834,20.143,13.286999999999999
b,2025-08-02 00:02:00,1250.0,0.032,21.309,19.846,12.945
b,2025-08-02 00:02:00,1300.0,0.0,17.7835,19.549,12.602
b,2025-08-02 00:02:00,1350.0,0.0,16.088,19.281,12.654499999999999
b,2025-08-02 00:02:00,1400.0,0.0,14.392999999999999,19.0135,12.706
b,2025-08-02 00:02:00,1450.0,0.0,15.0855,18.735,12.475999999999999
b,2025-08-02 00:02:00,1500.0,0.0,15.777999999999999,18.457,12.246
b,2025-08-02 00:02:00,1550.0,0.2535,17.519000000000002,18.2285,12.1245
b,2025-08-02 00:02:00,1600.0,0.5075000000000001,19.26,18.000500000000002,12.003
b,2025-08-02 00:02:00,1650.0,0.5105,19.265,17.7785,11.905000000000001
b,2025-08-02 00:02:00,1700.0,0.514,19.27,17.555999999999997,11.8065
b,2025-08-02 00:02:00,1750.0,0.3115,22.62,17.407,12.019
b,2025-08-02 00:02:00,1800.0,0.109,25.97,17.2575,12.231
b,2025-08-02 00:02:00,1850.0,0.0545,32.8285,17.061999999999998,12.2515
b,2025-08-02 00:02:00,1900.0,0.0,39.6875,16.866500000000002,12.2725
b,2025-08-02 00:02:00,1950.0,0.0,43.429500000000004,16.6735,11.86
b,2025-08-02 00:02:00,2000.0,0.0,47.1725,16.481,11.448
b,2025-08-02 00:02:00,2250.0,0.35950000000000004,65.7415,15.411,11.3235
b,2025-08-02 00:02:00,2500.0,0.0,75.19,14.370999999999999,11.6665
b,2025-08-02 00:02:00,2750.0,0.0,88.37950000000001,13.135,9.9025
b,2025-08-02 00:02:00,3000.0,0.115,95.995,12.058499999999999,9.650500000000001
b,2025-08-02 00:02:00,3250.0,0.138,96.66,10.936,8.7405
b,2025-08-02 00:02:00,3500.0,0.0,95.36699999999999,9.705,7.741
b,2025-08-02 00:02:00,3750.0,0.147,94.759,8.521,6.895
b,2025-08-02 00:02:00,4000.0,0.063,94.4545,7.404,7.211
b,2025-08-02 00:02:00,4250.0,0.054,94.14850000000001,6.1505,6.6165
b,2025-08-02 00:02:00,4500.0,0.2,93.84649999999999,4.826499999999999,6.545999999999999
b,2025-08-02 00:02:00,4750.0,0.22849999999999998,93.5395,3.459,5.968
b,2025-08-02 00:02:00,5000.0,0.3,93.2365,2.3245,5.468
b,2025-08-02 00:02:00,5250.0,0.191,92.997,1.339,5.0385
b,2025-08-02 00:02:00,5500.0,0.125,92.99799999999999,0.189,4.643
b,2025-08-02 00:02:00,5750.0,0.0985,92.3065,-1.1195,4.355
b,2025-08-02 00:02:00,6000.0,0.146,91.90100000000001,-2.627,4.338
b,2025-08-02 00:02:00,6250.0,0.112,91.899,-4.013,3.1029999999999998
b,2025-08-02 00:02:00,6500.0,0.0645,90.619,-5.2509999999999994,3.1325000000000003
b,2025-08-02 00:02:00,6750.0,0.06,72.5315,-6.5489999999999995,2.536
b,2025-08-02 00:02:00,7000.0,0.055,74.4525,-7.6375,2.3375
b,2025-08-02 00:02:00,7250.0,0.054,38.9005,-8.907499999999999,2.114
b,2025-08-02 00:02:00,7500.0,0.0455,23.758,-10.077,1.7469999999999999
b,2025-08-02 00:02:00,7750.0,0.0,14.472999999999999,-11.5245,0.9199999999999999
b,2025-08-02 00:02:00,8000.0,0.0,19.767,-13.1035,1.267
b,2025-08-02 00:02:00,8250.0,0.0,18.442500000000003,-14.666,0.601
b,2025-08-02 00:02:00,8500.0,0.0,19.951999999999998,-16.2535,0.3005
b,2025-08-02 00:02:00,8750.0,0.0,25.412000000000003,-17.842,0.191
b,2025-08-02 00:02:00,9000.0,0.0,19.5265,-19.592,0.115
b,2025-08-02 00:02:00,9250.0,0.0,26.4645,-21.232,0.478
b,2025-08-02 00:02:00,9500.0,0.0,49.908500000000004,-22.9665,0.0095
b,2025-08-02 00:02:00,9750.0,0.0,63.3165,-24.560000000000002,0.3715
b,2025-08-02 00:02:00,10000.0,0.0,71.366,-26.590000000000003,0.3445
b,2025-08-02 00:04:00,0.0,0.0,98.993,25.3,23.174
b,2025-08-02 00:04:00,25.0,0.056,96.6,25.243,22.935
b,2025-08-02 00:04:00,50.0,0.113,94.207,25.187,22.696
b,2025-08-02 00:04:00,75.0,0.169,91.815,25.13,22.457
b,2025-08-02 00:04:00,100.0,0.226,89.422,25.073,22.218
b,2025-08-02 00:04:00,125.0,0.234,86.612,25.008,22.13
b,2025-08-02 00:04:00,150.0,0.242,83.802,24.943,22.043
b,2025-08-02 00:04:00,175.0,0.25,80.992,24.878,21.955
b,2025-08-02 00:04:00,200.0,0.258,78.182,24.813,21.867
b,2025-08-02 00:04:00,225.0,0.194,74.671,24.78,21.814
b,2025-08-02 00:04:00,250.0,0.129,71.159,24.748,21.76
b,2025-08-02 00:04:00,275.0,0.065,67.648,24.715,21.707
b,2025-08-02 00:04:00,300.0,0.0,64.137,24.683,21.653
b,2025-08-02 00:04:00,325.0,0.0,62.629,24.618,21.49
b,2025-08-02 00:04:00,350.0,0.0,61.12,24.554,21.327
b,2025-08-02 00:04:00,375.0,0.0,59.612,24.489,21.164
b,2025-08-02 00:04:00,400.0,0.0,58.103,24.424,21.001
b,2025-08-02 00:04:00,425.0,0.0,57.928,24.34,20.721
b,2025-08-02 00:04:00,450.0,0.0,57.754,24.255,20.44
b,2025-08-02 00:04:00,475.0,0.0,57.579,24.17,20.16
b,2025-08-02 00:04:00,500.0,0.0,57.405,24.086,19.879
b,2025-08-02 00:04:00,550.0,0.0,58.884,23.872,19.304
b,2025-08-02 00:04:00,600.0,0.0,60.364,23.658,18.728
b,2025-08-02 00:04:00,650.0,0.0,62.491,23.386,18.155
b,2025-08-02 00:04:00,700.0,0.0,64.619,23.115,17.582
b,2025-08-02 00:04:00,750.0,0.0,63.754,22.806,17.347
b,2025-08-02 00:04:00,800.0,0.0,62.889,22.498,17.111
b,2025-08-02 00:04:00,850.0,0.0,52.786,22.192,16.423
b,2025-08-02 00:04:00,900.0,0.0,42.684,21.886,15.736
b,2025-08-02 00:04:00,950.0,0.0,35.191,21.571,15.496
b,2025-08-02 00:04:00,1000.0,0.0,27.698,21.255,15.257
b,2025-08-02 00:04:00,1050.0,0.082,25.228,20.909,14.704
b,2025-08-02 00:04:00,1100.0,0.165,22.758,20.562,14.151
b,2025-08-02 00:04:00,1150.0,0.129,18.507,20.331,13.602
b,2025-08-02 00:04:00,1200.0,0.093,14.256,20.1,13.054
b,2025-08-02 00:04:00,1250.0,0.046,10.033,19.802,12.699
b,2025-08-02 00:04:00,1300.0,0.0,5.81,19.504,12.343
b,2025-08-02 00:04:00,1350.0,0.0,4.681,19.237,12.409
b,2025-08-02 00:04:00,1400.0,0.0,3.552,18.971,12.475
b,2025-08-02 00:04:00,1450.0,0.0,3.58,18.693,12.242
b,2025-08-02 00:04:00,1500.0,0.0,3.609,18.415,12.008
b,2025-08-02 00:04:00,1550.0,0.276,5.449,18.187,11.901
b,2025-08-02 00:04:00,1600.0,0.551,7.289,17.959,11.793
b,2025-08-02 00:04:00,1650.0,0.556,7.891,17.738,11.711
b,2025-08-02 00:04:00,1700.0,0.56,8.493,17.517,11.629
b,2025-08-02 00:04:00,1750.0,0.341,12.554,17.368,11.888
b,2025-08-02 00:04:00,1800.0,0.122,16.615,17.22,12.148
b,2025-08-02 00:04:00,1850.0,0.061,24.557,17.024,12.203
b,2025-08-02 00:04:00,1900.0,0.0,32.499,16.829,12.258
b,2025-08-02 00:04:00,1950.0,0.0,37.381,16.636,11.845
b,2025-08-02 00:04:00,2000.0,0.0,42.263,16.444,11.433
b,2025-08-02 00:04:00,2250.0,0.396,67.153,15.374,11.407
b,2025-08-02 00:04:00,2500.0,0.0,78.625,14.34,11.84
b,2025-08-02 00:04:00,2750.0,0.0,93.299,13.11,10.024
b,2025-08-02 00:04:00,3000.0,0.115,95.993,12.038,9.815
b,2025-08-02 00:04:00,3250.0,0.139,96.659,10.922,8.865
b,2025-08-02 00:04:00,3500.0,0.0,95.366,9.692,7.832
b,2025-08-02 00:04:00,3750.0,0.141,94.76,8.507,6.939
b,2025-08-02 00:04:00,4000.0,0.042,94.46,7.391,7.295
b,2025-08-02 00:04:00,4250.0,0.027,94.149,6.14,6.664
b,2025-08-02 00:04:00,4500.0,0.179,93.845,4.819,6.565
b,2025-08-02 00:04:00,4750.0,0.21,93.544,3.454,5.967
b,2025-08-02 00:04:00,5000.0,0.286,93.241,2.32,5.467
b,2025-08-02 00:04:00,5250.0,0.176,92.994,1.335,5.042
b,2025-08-02 00:04:00,5500.0,0.112,92.995,0.187,4.647
b,2025-08-02 00:04:00,5750.0,0.085,92.309,-1.127,4.352
b,2025-08-02 00:04:00,6000.0,0.144,91.894,-2.636,4.329
b,2025-08-02 00:04:00,6250.0,0.115,91.901,-4.022,3.032
b,2025-08-02 00:04:00,6500.0,0.064,89.88,-5.259,3.11
b,2025-08-02 00:04:00,6750.0,0.06,71.096,-6.556,2.508
b,2025-08-02 00:04:00,7000.0,0.055,71.631,-7.647,2.314
b,2025-08-02 00:04:00,7250.0,0.054,28.748,-8.917,2.099
b,2025-08-02 00:04:00,7500.0,0.046,14.274,-10.086,1.724
b,2025-08-02 00:04:00,7750.0,0.0,4.894,-11.536,0.856
b,2025-08-02 00:04:00,8000.0,0.0,12.656,-13.114,1.255
b,2025-08-02 00:04:00,8250.0,0.0,11.054,-14.679,0.553
b,2025-08-02 00:04:00,8500.0,0.0,12.15,-16.266,0.246
b,2025-08-02 00:04:00,8750.0,0.0,18.857,-17.854,0.139
b,2025-08-02 00:04:00,9000.0,0.0,13.885,-19.608,0.069
b,2025-08-02 00:04:00,9250.0,0.0,23.904,-21.248,0.474
b,2025-08-02 00:04:00,9500.0,0.0,48.162,-22.984,0.01
b,2025-08-02 00:04:00,9750.0,0.0,60.836,-24.578,0.369
b,2025-08-02 00:04:00,10000.0,0.0,67.007,-26.607,0.347
b,2025-08-02 00:06:00,0.0,0.0,98.991,25.3,23.174
b,2025-08-02 00:06:00,25.0,0.056,96.252,25.242,22.923
b,2025-08-02 00:06:00,50.0,0.112,93.512,25.184,22.673
b,2025-08-02 00:06:00,75.0,0.168,90.773,25.127,22.423
b,2025-08-02 00:06:00,100.0,0.224,88.034,25.069,22.173
b,2025-08-02 00:06:00,125.0,0.231,84.726,25.003,22.081
b,2025-08-02 00:06:00,150.0,0.238,81.418,24.936,21.99
b,2025-08-02 00:06:00,175.0,0.245,78.11,24.87,21.898
b,2025-08-02 00:06:00,200.0,0.252,74.802,24.803,21.806
b,2025-08-02 00:06:00,225.0,0.189,70.595,24.77,21.748
b,2025-08-02 00:06:00,250.0,0.126,66.389,24.737,21.69
b,2025-08-02 00:06:00,275.0,0.063,62.182,24.704,21.631
b,2025-08-02 00:06:00,300.0,0.0,57.975,24.671,21.573
b,2025-08-02 00:06:00,325.0,0.0,56.203,24.605,21.407
b,2025-08-02 00:06:00,350.0,0.0,54.43,24.54,21.242
b,2025-08-02 00:06:00,375.0,0.0,52.658,24.474,21.077
b,2025-08-02 00:06:00,400.0,0.0,50.885,24.408,20.911
b,2025-08-02 00:06:00,425.0,0.0,50.638,24.323,20.628
b,2025-08-02 00:06:00,450.0,0.0,50.391,24.238,20.345
b,2025-08-02 00:06:00,475.0,0.0,50.144,24.153,20.062
b,2025-08-02 00:06:00,500.0,0.0,49.898,24.068,19.779
b,2025-08-02 00:06:00,550.0,0.0,51.64,23.854,19.203
b,2025-08-02 00:06:00,600.0,0.0,53.383,23.641,18.626
b,2025-08-02 00:06:00,650.0,0.0,56.006,23.369,18.054
b,2025-08-02 00:06:00,700.0,0.0,58.629,23.097,17.482
b,2025-08-02 00:06:00,750.0,0.0,57.786,22.788,17.25
b,2025-08-02 00:06:00,800.0,0.0,56.943,22.479,17.018
b,2025-08-02 00:06:00,850.0,0.0,45.789,22.173,16.314
b,2025-08-02 00:06:00,900.0,0.0,34.635,21.866,15.61
b,2025-08-02 00:06:00,950.0,0.0,27.154,21.552,15.37
b,2025-08-02 00:06:00,1000.0,0.0,19.672,21.237,15.13
b,2025-08-02 00:06:00,1050.0,0.086,17.559,20.89,14.564
b,2025-08-02 00:06:00,1100.0,0.172,15.445,20.542,13.997
b,2025-08-02 00:06:00,1150.0,0.138,14.852,20.312,13.441
b,2025-08-02 00:06:00,1200.0,0.105,14.258,20.082,12.884
b,2025-08-02 00:06:00,1250.0,0.052,8.959,19.784,12.52
b,2025-08-02 00:06:00,1300.0,0.0,3.66,19.485,12.156
b,2025-08-02 00:06:00,1350.0,0.0,3.601,19.219,12.226
b,2025-08-02 00:06:00,1400.0,0.0,3.543,18.953,12.296
b,2025-08-02 00:06:00,1450.0,0.0,2.948,18.675,12.059
b,2025-08-02 00:06:00,1500.0,0.0,2.353,18.397,11.823
b,2025-08-02 00:06:00,1550.0,0.285,2.833,18.17,11.723
b,2025-08-02 00:06:00,1600.0,0.569,3.313,17.943,11.623
b,2025-08-02 00:06:00,1650.0,0.575,4.078,17.724,11.552
b,2025-08-02 00:06:00,1700.0,0.581,4.842,17.504,11.481
b,2025-08-02 00:06:00,1750.0,0.355,8.022,17.357,11.771
b,2025-08-02 00:06:00,1800.0,0.129,11.202,17.21,12.06
b,2025-08-02 00:06:00,1850.0,0.064,19.393,17.015,12.136
b,2025-08-02 00:06:00,1900.0,0.0,27.584,16.821,12.211
b,2025-08-02 00:06:00,1950.0,0.0,33.147,16.629,11.804
b,2025-08-02 00:06:00,2000.0,0.0,38.711,16.437,11.396
