station,time,beam,height,spectral_width,snr,radial_velocity
b,2025-08-02 00:24:00,THIRD,5500.0,1.1,12.9,2.0
b,2025-08-02 00:24:00,THIRD,5620.0,0.9,9.4,1.8
b,2025-08-02 00:24:00,THIRD,5740.0,1.0,8.8,1.9
b,2025-08-02 00:24:00,THIRD,5860.0,0.8,5.7,1.6
b,2025-08-02 00:24:00,THIRD,5980.0,,,1.4
b,2025-08-02 00:24:00,THIRD,6100.0,,,
b,2025-08-02 00:24:00,THIRD,6220.0,,,
b,2025-08-02 00:24:00,THIRD,6340.0,,,
b,2025-08-02 00:24:00,THIRD,6460.0,,,
b,2025-08-02 00:24:00,THIRD,6580.0,,,
b,2025-08-02 00:24:00,THIRD,6700.0,,,
b,2025-08-02 00:24:00,THIRD,6820.0,,,
b,2025-08-02 00:24:00,THIRD,6940.0,,,
b,2025-08-02 00:24:00,THIRD,7060.0,,,
b,2025-08-02 00:24:00,THIRD,7180.0,,,
b,2025-08-02 00:24:00,THIRD,7300.0,,,
b,2025-08-02 00:24:00,THIRD,7420.0,,,
b,2025-08-02 00:24:00,THIRD,7540.0,,,
b,2025-08-02 00:24:00,THIRD,7660.0,,,
b,2025-08-02 00:24:00,THIRD,7780.0,,,
b,2025-08-02 00:24:00,THIRD,7900.0,,,
b,2025-08-02 00:24:00,THIRD,8020.0,,,
b,2025-08-02 00:24:00,THIRD,8140.0,,,
b,2025-08-02 00:24:00,THIRD,8260.0,,,
b,2025-08-02 00:24:00,THIRD,8380.0,,,
b,2025-08-02 00:24:00,THIRD,8500.0,,,-0.0
b,2025-08-02 00:24:00,THIRD,8620.0,1.7,21.0,-0.0
b,2025-08-02 00:24:00,THIRD,8740.0,1.3,18.2,-0.0
b,2025-08-02 00:24:00,THIRD,8860.0,2.1,23.9,-0.0
b,2025-08-02 00:24:00,THIRD,8980.0,3.7,28.2,-0.0
b,2025-08-02 00:24:00,THIRD,9100.0,5.3,32.7,-0.0
b,2025-08-02 00:24:00,THIRD,9220.0,8.3,36.0,-0.0
b,2025-08-02 00:24:00,THIRD,9340.0,7.9,35.7,-0.0
b,2025-08-02 00:24:00,THIRD,9460.0,12.3,41.8,-0.0
b,2025-08-02 00:24:00,THIRD,9580.0,12.2,41.9,-0.0
b,2025-08-02 00:24:00,FOURTH,100.0,2.8,31.4,1.2
b,2025-08-02 00:24:00,FOURTH,220.0,2.9,34.4,1.6
b,2025-08-02 00:24:00,FOURTH,340.0,3.0,33.2,2.0
b,2025-08-02 00:24:00,FOURTH,460.0,3.7,31.2,2.4
b,2025-08-02 00:24:00,FOURTH,580.0,3.7,30.0,2.6
b,2025-08-02 00:24:00,FOURTH,700.0,22.3,20.9,2.8
b,2025-08-02 00:24:00,FOURTH,820.0,3.3,21.2,2.9
b,2025-08-02 00:24:00,FOURTH,940.0,22.3,18.3,3.2
b,2025-08-02 00:24:00,FOURTH,1060.0,2.5,20.5,3.3
b,2025-08-02 00:24:00,FOURTH,1180.0,22.3,19.9,3.2
b,2025-08-02 00:24:00,FOURTH,1300.0,2.6,19.2,3.0
b,2025-08-02 00:24:00,FOURTH,1420.0,22.3,17.5,2.8
b,2025-08-02 00:24:00,FOURTH,1540.0,2.3,19.7,2.3
b,2025-08-02 00:24:00,FOURTH,1660.0,2.1,16.5,1.9
b,2025-08-02 00:24:00,FOURTH,1780.0,2.3,17.9,1.6
b,2025-08-02 00:24:00,FOURTH,1900.0,2.6,24.6,2.1
b,2025-08-02 00:24:00,FOURTH,2020.0,2.6,20.1,2.2
b,2025-08-02 00:24:00,FOURTH,2140.0,3.5,20.9,2.2
b,2025-08-02 00:24:00,FOURTH,2260.0,3.3,18.2,2.2
b,2025-08-02 00:24:00,FOURTH,2380.0,2.9,16.4,2.2
b,2025-08-02 00:24:00,FOURTH,2500.0,3.1,16.6,2.3
b,2025-08-02 00:24:00,FOURTH,2620.0,2.9,18.0,2.5
b,2025-08-02 00:24:00,FOURTH,2740.0,2.7,21.0,2.6
b,2025-08-02 00:24:00,FOURTH,2860.0,2.9,22.0,2.5
b,2025-08-02 00:24:00,FOURTH,2980.0,2.0,24.0,2.6
b,2025-08-02 00:24:00,FOURTH,3100.0,2.7,23.1,2.6
b,2025-08-02 00:24:00,FOURTH,3220.0,2.7,21.6,2.7
b,2025-08-02 00:24:00,FOURTH,3340.0,2.7,19.6,2.6
b,2025-08-02 00:24:00,FOURTH,3460.0,1.5,18.6,2.6
b,2025-08-02 00:24:00,FOURTH,3580.0,2.3,18.3,2.4
b,2025-08-02 00:24:00,FOURTH,3700.0,1.8,16.5,2.2
b,2025-08-02 00:24:00,FOURTH,3820.0,1.6,15.3,2.1
b,2025-08-02 00:24:00,FOURTH,3940.0,1.5,12.7,2.1
b,2025-08-02 00:24:00,FOURTH,4060.0,2.1,9.9,2.1
b,2025-08-02 00:24:00,FOURTH,4180.0,2.1,12.4,1.9
b,2025-08-02 00:24:00,FOURTH,4300.0,2.0,14.7,1.8
b,2025-08-02 00:24:00,FOURTH,4420.0,2.0,15.3,1.6
b,2025-08-02 00:24:00,FOURTH,4540.0,2.0,14.7,1.4
b,2025-08-02 00:24:00,FOURTH,4660.0,1.7,13.3,1.2
b,2025-08-02 00:24:00,FOURTH,4780.0,1.8,10.6,0.9
b,2025-08-02 00:24:00,FOURTH,4900.0,1.1,7.4,0.4
b,2025-08-02 00:24:00,FOURTH,5020.0,0.9,7.6,-0.0
b,2025-08-02 00:24:00,FOURTH,5140.0,0.8,7.7,-0.1
b,2025-08-02 00:24:00,FOURTH,5260.0,0.9,10.6,-0.0
b,2025-08-02 00:24:00,FOURTH,5380.0,0.9,9.8,-0.0
b,2025-08-02 00:24:00,FOURTH,5500.0,0.6,5.5,-0.1
b,2025-08-02 00:24:00,FOURTH,5620.0,1.1,9.3,-0.2
b,2025-08-02 00:24:00,FOURTH,5740.0,1.0,9.9,-0.2
b,2025-08-02 00:24:00,FOURTH,5860.0,0.9,7.5,-0.2
b,2025-08-02 00:24:00,FOURTH,5980.0,,,-0.2
b,2025-08-02 00:24:00,FOURTH,6100.0,,,
b,2025-08-02 00:24:00,FOURTH,6220.0,,,
b,2025-08-02 00:24:00,FOURTH,6340.0,,,
b,2025-08-02 00:24:00,FOURTH,6460.0,,,
b,2025-08-02 00:24:00,FOURTH,6580.0,,,
b,2025-08-02 00:24:00,FOURTH,6700.0,,,
b,2025-08-02 00:24:00,FOURTH,6820.0,,,
b,2025-08-02 00:24:00,FOURTH,6940.0,,,
b,2025-08-02 00:24:00,FOURTH,7060.0,,,
b,2025-08-02 00:24:00,FOURTH,7180.0,,,
b,2025-08-02 00:24:00,FOURTH,7300.0,,,
b,2025-08-02 00:24:00,FOURTH,7420.0,,,
b,2025-08-02 00:24:00,FOURTH,7540.0,,,
b,2025-08-02 00:24:00,FOURTH,7660.0,,,
b,2025-08-02 00:24:00,FOURTH,7780.0,,,
b,2025-08-02 00:24:00,FOURTH,7900.0,,,
b,2025-08-02 00:24:00,FOURTH,8020.0,,,
b,2025-08-02 00:24:00,FOURTH,8140.0,,,
b,2025-08-02 00:24:00,FOURTH,8260.0,,,
b,2025-08-02 00:24:00,FOURTH,8380.0,,,
b,2025-08-02 00:24:00,FOURTH,8500.0,,,-0.0
b,2025-08-02 00:24:00,FOURTH,8620.0,1.7,21.2,-0.0
b,2025-08-02 00:24:00,FOURTH,8740.0,1.4,19.3,-0.0
b,2025-08-02 00:24:00,FOURTH,8860.0,2.5,24.1,-0.0
b,2025-08-02 00:24:00,FOURTH,8980.0,3.5,28.3,-0.0
b,2025-08-02 00:24:00,FOURTH,9100.0,4.6,30.1,-0.0
b,2025-08-02 00:24:00,FOURTH,9220.0,5.2,28.2,-0.0
b,2025-08-02 00:24:00,FOURTH,9340.0,10.4,39.1,-0.0
b,2025-08-02 00:24:00,FOURTH,9460.0,16.5,48.7,-0.0
b,2025-08-02 00:24:00,FOURTH,9580.0,13.9,44.1,-0.0
b,2025-08-02 00:24:00,FIFTH,100.0,3.2,27.2,-1.7
b,2025-08-02 00:24:00,FIFTH,220.0,3.9,33.4,-1.6
b,2025-08-02 00:24:00,FIFTH,340.0,3.8,33.8,-1.4
b,2025-08-02 00:24:00,FIFTH,460.0,2.6,27.7,-1.2
b,2025-08-02 00:24:00,FIFTH,580.0,3.4,33.1,-0.5
b,2025-08-02 00:24:00,FIFTH,700.0,3.0,18.5,0.3
b,2025-08-02 00:24:00,FIFTH,820.0,1.8,25.2,1.1
b,2025-08-02 00:24:00,FIFTH,940.0,2.8,27.8,1.3
b,2025-08-02 00:24:00,FIFTH,1060.0,2.4,27.7,1.2
b,2025-08-02 00:24:00,FIFTH,1180.0,2.6,25.9,1.0
b,2025-08-02 00:24:00,FIFTH,1300.0,3.8,24.3,0.9
b,2025-08-02 00:24:00,FIFTH,1420.0,3.4,23.0,1.2
b,2025-08-02 00:24:00,FIFTH,1540.0,3.5,24.4,1.4
b,2025-08-02 00:24:00,FIFTH,1660.0,3.5,23.8,1.5
b,2025-08-02 00:24:00,FIFTH,1780.0,3.2,20.4,1.4
b,2025-08-02 00:24:00,FIFTH,1900.0,1.5,13.8,0.9
b,2025-08-02 00:24:00,FIFTH,2020.0,1.3,11.0,0.9
b,2025-08-02 00:24:00,FIFTH,2140.0,1.0,8.4,0.9
b,2025-08-02 00:24:00,FIFTH,2260.0,2.4,13.0,1.2
b,2025-08-02 00:24:00,FIFTH,2380.0,2.5,15.8,1.4
b,2025-08-02 00:24:00,FIFTH,2500.0,2.6,19.5,1.1
b,2025-08-02 00:24:00,FIFTH,2620.0,2.5,23.2,0.7
b,2025-08-02 00:24:00,FIFTH,2740.0,2.7,22.8,0.6
b,2025-08-02 00:24:00,FIFTH,2860.0,2.5,19.9,0.5
b,2025-08-02 00:24:00,FIFTH,2980.0,2.5,20.4,0.5
b,2025-08-02 00:24:00,FIFTH,3100.0,2.3,20.7,0.5
b,2025-08-02 00:24:00,FIFTH,3220.0,1.9,21.0,0.5
b,2025-08-02 00:24:00,FIFTH,3340.0,1.9,22.3,0.4
b,2025-08-02 00:24:00,FIFTH,3460.0,2.0,20.3,0.4
b,2025-08-02 00:24:00,FIFTH,3580.0,1.9,19.2,0.5
b,2025-08-02 00:24:00,FIFTH,3700.0,1.6,17.5,0.6
b,2025-08-02 00:24:00,FIFTH,3820.0,1.8,13.4,0.7
b,2025-08-02 00:24:00,FIFTH,3940.0,2.4,13.5,0.7
b,2025-08-02 00:24:00,FIFTH,4060.0,2.4,16.9,0.7
b,2025-08-02 00:24:00,FIFTH,4180.0,2.3,17.9,0.8
b,2025-08-02 00:24:00,FIFTH,4300.0,2.3,20.2,0.8
b,2025-08-02 00:24:00,FIFTH,4420.0,2.3,23.0,0.9
b,2025-08-02 00:24:00,FIFTH,4540.0,2.1,22.3,1.0
b,2025-08-02 00:24:00,FIFTH,4660.0,2.3,19.7,1.1
b,2025-08-02 00:24:00,FIFTH,4780.0,2.6,24.0,1.1
b,2025-08-02 00:24:00,FIFTH,4900.0,2.4,26.1,1.2
b,2025-08-02 00:24:00,FIFTH,5020.0,2.4,23.9,1.2
b,2025-08-02 00:24:00,FIFTH,5140.0,2.4,20.4,1.0
b,2025-08-02 00:24:00,FIFTH,5260.0,2.3,15.2,0.6
b,2025-08-02 00:24:00,FIFTH,5380.0,2.1,10.9,0.4
b,2025-08-02 00:24:00,FIFTH,5500.0,1.9,10.6,0.4
b,2025-08-02 00:24:00,FIFTH,5620.0,1.8,9.4,0.3
b,2025-08-02 00:24:00,FIFTH,5740.0,1.8,7.7,0.5
b,2025-08-02 00:24:00,FIFTH,5860.0,1.5,9.3,0.6
b,2025-08-02 00:24:00,FIFTH,5980.0,1.5,7.3,1.0
b,2025-08-02 00:24:00,FIFTH,6100.0,,,
b,2025-08-02 00:24:00,FIFTH,6220.0,,,
b,2025-08-02 00:24:00,FIFTH,6340.0,,,
b,2025-08-02 00:24:00,FIFTH,6460.0,,,
b,2025-08-02 00:24:00,FIFTH,6580.0,,,
b,2025-08-02 00:24:00,FIFTH,6700.0,,,
b,2025-08-02 00:24:00,FIFTH,6820.0,,,
b,2025-08-02 00:24:00,FIFTH,6940.0,,,
b,2025-08-02 00:24:00,FIFTH,7060.0,,,
b,2025-08-02 00:24:00,FIFTH,7180.0,,,
b,2025-08-02 00:24:00,FIFTH,7300.0,,,
b,2025-08-02 00:24:00,FIFTH,7420.0,,,
b,2025-08-02 00:24:00,FIFTH,7540.0,,,
b,2025-08-02 00:24:00,FIFTH,7660.0,,,
b,2025-08-02 00:24:00,FIFTH,7780.0,,,
b,2025-08-02 00:24:00,FIFTH,7900.0,,,
b,2025-08-02 00:24:00,FIFTH,8020.0,,,
b,2025-08-02 00:24:00,FIFTH,8140.0,,,
b,2025-08-02 00:24:00,FIFTH,8260.0,,,
b,2025-08-02 00:24:00,FIFTH,8380.0,,,
b,2025-08-02 00:24:00,FIFTH,8500.0,,,-0.0
b,2025-08-02 00:24:00,FIFTH,8620.0,1.7,20.7,-0.0
b,2025-08-02 00:24:00,FIFTH,8740.0,1.4,18.6,-0.0
b,2025-08-02 00:24:00,FIFTH,8860.0,2.6,24.7,-0.0
b,2025-08-02 00:24:00,FIFTH,8980.0,3.5,28.3,-0.0
b,2025-08-02 00:24:00,FIFTH,9100.0,6.4,32.9,-0.1
b,2025-08-02 00:24:00,FIFTH,9220.0,11.8,35.6,-0.1
b,2025-08-02 00:24:00,FIFTH,9340.0,10.1,38.2,-0.1
b,2025-08-02 00:24:00,FIFTH,9460.0,8.9,37.4,-0.0
b,2025-08-02 00:24:00,FIFTH,9580.0,9.7,38.5,-0.0
b,2025-08-02 00:24:00,FIRST,100.0,2.5,26.9,-1.0
b,2025-08-02 00:24:00,FIRST,340.0,1.2,9.4,-0.6
b,2025-08-02 00:24:00,FIRST,580.0,1.2,18.2,-0.3
b,2025-08-02 00:24:00,FIRST,820.0,1.3,16.2,0.1
b,2025-08-02 00:24:00,FIRST,1060.0,1.9,13.2,0.4
b,2025-08-02 00:24:00,FIRST,1300.0,1.9,18.7,0.6
b,2025-08-02 00:24:00,FIRST,1540.0,2.4,19.6,0.6
b,2025-08-02 00:24:00,FIRST,1780.0,2.4,18.0,0.3
b,2025-08-02 00:24:00,FIRST,2020.0,1.6,19.0,0.1
b,2025-08-02 00:24:00,FIRST,2260.0,1.4,17.3,-0.4
b,2025-08-02 00:24:00,FIRST,2500.0,1.3,14.6,-0.4
b,2025-08-02 00:24:00,FIRST,2740.0,1.3,14.7,-0.5
b,2025-08-02 00:24:00,FIRST,2980.0,2.5,13.6,-0.5
b,2025-08-02 00:24:00,FIRST,3220.0,1.2,16.4,0.0
b,2025-08-02 00:24:00,FIRST,3460.0,1.5,25.2,0.6
b,2025-08-02 00:24:00,FIRST,3700.0,2.4,29.7,1.0
b,2025-08-02 00:24:00,FIRST,3940.0,2.2,29.9,0.9
b,2025-08-02 00:24:00,FIRST,4180.0,2.2,26.1,0.5
b,2025-08-02 00:24:00,FIRST,4420.0,2.1,24.5,0.1
b,2025-08-02 00:24:00,FIRST,4660.0,2.2,20.7,0.0
b,2025-08-02 00:24:00,FIRST,4900.0,2.3,17.5,-0.4
b,2025-08-02 00:24:00,FIRST,5140.0,2.7,19.7,-0.7
b,2025-08-02 00:24:00,FIRST,5380.0,2.9,18.9,-1.1
b,2025-08-02 00:24:00,FIRST,5620.0,2.7,15.2,-1.3
b,2025-08-02 00:24:00,FIRST,5860.0,2.7,18.1,-1.3
b,2025-08-02 00:24:00,FIRST,6100.0,2.0,13.4,-1.2
b,2025-08-02 00:24:00,FIRST,6340.0,0.7,6.8,-1.3
b,2025-08-02 00:24:00,FIRST,6580.0,0.4,,-1.2
b,2025-08-02 00:24:00,FIRST,6820.0,,,
b,2025-08-02 00:24:00,FIRST,7060.0,,,
b,2025-08-02 00:24:00,FIRST,7300.0,,,
b,2025-08-02 00:24:00,FIRST,7540.0,,,
b,2025-08-02 00:24:00,FIRST,7780.0,,,
b,2025-08-02 00:24:00,FIRST,8020.0,,,
b,2025-08-02 00:24:00,FIRST,8260.0,,,
b,2025-08-02 00:24:00,FIRST,8500.0,,,
b,2025-08-02 00:24:00,FIRST,8740.0,,,
b,2025-08-02 00:24:00,FIRST,8980.0,,,
b,2025-08-02 00:24:00,FIRST,9220.0,,,
b,2025-08-02 00:24:00,FIRST,9460.0,,,
b,2025-08-02 00:24:00,FIRST,9700.0,,,
b,2025-08-02 00:24:00,FIRST,9940.0,,,
b,2025-08-02 00:24:00,FIRST,10180.0,,,
b,2025-08-02 00:24:00,FIRST,10420.0,,,
b,2025-08-02 00:24:00,FIRST,10660.0,,,
b,2025-08-02 00:24:00,FIRST,10900.0,,,
b,2025-08-02 00:24:00,FIRST,11140.0,,,
b,2025-08-02 00:24:00,FIRST,11380.0,,,
b,2025-08-02 00:24:00,FIRST,11620.0,,,
b,2025-08-02 00:24:00,FIRST,11860.0,,,
b,2025-08-02 00:24:00,FIRST,12100.0,,,
b,2025-08-02 00:24:00,SECOND,100.0,2.1,26.5,-0.2
b,2025-08-02 00:24:00,SECOND,340.0,2.6,18.3,0.1
b,2025-08-02 00:24:00,SECOND,580.0,2.7,24.1,0.3
b,2025-08-02 00:24:00,SECOND,820.0,2.7,22.3,0.6
b,2025-08-02 00:24:00,SECOND,1060.0,2.7,19.0,0.9
b,2025-08-02 00:24:00,SECOND,1300.0,2.5,18.2,1.4
b,2025-08-02 00:24:00,SECOND,1540.0,2.8,19.9,1.9
b,2025-08-02 00:24:00,SECOND,1780.0,2.9,20.2,2.1
b,2025-08-02 00:24:00,SECOND,2020.0,3.0,23.8,2.2
b,2025-08-02 00:24:00,SECOND,2260.0,3.6,31.4,2.1
b,2025-08-02 00:24:00,SECOND,2500.0,3.5,31.5,1.9
b,2025-08-02 00:24:00,SECOND,2740.0,3.0,32.5,1.7
b,2025-08-02 00:24:00,SECOND,2980.0,2.8,29.2,1.2
b,2025-08-02 00:24:00,SECOND,3220.0,2.6,27.0,1.1
b,2025-08-02 00:24:00,SECOND,3460.0,2.4,27.2,1.0
b,2025-08-02 00:24:00,SECOND,3700.0,2.4,23.7,1.1
b,2025-08-02 00:24:00,SECOND,3940.0,2.3,17.2,1.1
b,2025-08-02 00:24:00,SECOND,4180.0,2.1,15.9,1.0
b,2025-08-02 00:24:00,SECOND,4420.0,1.9,15.0,0.9
b,2025-08-02 00:24:00,SECOND,4660.0,1.6,15.0,0.8
b,2025-08-02 00:24:00,SECOND,4900.0,1.8,11.1,0.7
b,2025-08-02 00:24:00,SECOND,5140.0,1.4,9.8,0.5
b,2025-08-02 00:24:00,SECOND,5380.0,0.9,14.5,0.3
b,2025-08-02 00:24:00,SECOND,5620.0,1.0,12.6,0.2
b,2025-08-02 00:24:00,SECOND,5860.0,0.7,5.8,0.3
b,2025-08-02 00:24:00,SECOND,6100.0,0.4,5.1,0.3
b,2025-08-02 00:24:00,SECOND,6340.0,,,0.3
b,2025-08-02 00:24:00,SECOND,6580.0,,,0.3
b,2025-08-02 00:24:00,SECOND,6820.0,,,
b,2025-08-02 00:24:00,SECOND,7060.0,,,
b,2025-08-02 00:24:00,SECOND,7300.0,,,
b,2025-08-02 00:24:00,SECOND,7540.0,,,
b,2025-08-02 00:24:00,SECOND,7780.0,,,
b,2025-08-02 00:24:00,SECOND,8020.0,,,
b,2025-08-02 00:24:00,SECOND,8260.0,,,
b,2025-08-02 00:24:00,SECOND,8500.0,,,
b,2025-08-02 00:24:00,SECOND,8740.0,,,
b,2025-08-02 00:24:00,SECOND,8980.0,,,
b,2025-08-02 00:24:00,SECOND,9220.0,,,
b,2025-08-02 00:24:00,SECOND,9460.0,,,
b,2025-08-02 00:24:00,SECOND,9700.0,,,
b,2025-08-02 00:24:00,SECOND,9940.0,,,
b,2025-08-02 00:24:00,SECOND,10180.0,,,
b,2025-08-02 00:24:00,SECOND,10420.0,,,
b,2025-08-02 00:24:00,SECOND,10660.0,,,
b,2025-08-02 00:24:00,SECOND,10900.0,,,
b,2025-08-02 00:24:00,SECOND,11140.0,,,
b,2025-08-02 00:24:00,SECOND,11380.0,,,
b,2025-08-02 00:24:00,SECOND,11620.0,,,
b,2025-08-02 00:24:00,SECOND,11860.0,,,
b,2025-08-02 00:24:00,SECOND,12100.0,,,
b,2025-08-02 00:24:00,THIRD,100.0,2.0,26.4,0.6
b,2025-08-02 00:24:00,THIRD,340.0,3.3,26.0,0.7
b,2025-08-02 00:24:00,THIRD,580.0,3.4,31.9,0.9
b,2025-08-02 00:24:00,THIRD,820.0,3.4,29.0,1.1
b,2025-08-02 00:24:00,THIRD,1060.0,3.5,22.8,1.4
b,2025-08-02 00:24:00,THIRD,1300.0,3.5,26.3,2.2
b,2025-08-02 00:24:00,THIRD,1540.0,3.5,27.0,3.0
b,2025-08-02 00:24:00,THIRD,1780.0,3.2,27.4,3.8
b,2025-08-02 00:24:00,THIRD,2020.0,3.1,26.1,4.2
b,2025-08-02 00:24:00,THIRD,2260.0,2.3,26.0,4.3
b,2025-08-02 00:24:00,THIRD,2500.0,1.9,24.9,4.1
b,2025-08-02 00:24:00,THIRD,2740.0,2.0,21.6,3.7
b,2025-08-02 00:24:00,THIRD,2980.0,2.2,17.7,2.9
b,2025-08-02 00:24:00,THIRD,3220.0,2.2,14.2,2.0
b,2025-08-02 00:24:00,THIRD,3460.0,1.3,17.7,1.3
b,2025-08-02 00:24:00,THIRD,3700.0,1.1,14.7,1.2
b,2025-08-02 00:24:00,THIRD,3940.0,0.9,16.1,1.2
b,2025-08-02 00:24:00,THIRD,4180.0,0.8,10.3,1.4
b,2025-08-02 00:24:00,THIRD,4420.0,1.0,12.7,1.5
b,2025-08-02 00:24:00,THIRD,4660.0,0.9,11.5,1.6
b,2025-08-02 00:24:00,THIRD,4900.0,0.4,7.7,1.7
b,2025-08-02 00:24:00,THIRD,5140.0,0.4,6.2,1.7
b,2025-08-02 00:24:00,THIRD,5380.0,0.8,10.3,1.7
b,2025-08-02 00:24:00,THIRD,5620.0,0.9,12.5,1.7
b,2025-08-02 00:24:00,THIRD,5860.0,0.8,13.3,1.8
b,2025-08-02 00:24:00,THIRD,6100.0,0.2,4.3,1.7
b,2025-08-02 00:24:00,THIRD,6340.0,0.1,,1.8
b,2025-08-02 00:24:00,THIRD,6580.0,,,1.8
b,2025-08-02 00:24:00,THIRD,6820.0,,,
b,2025-08-02 00:24:00,THIRD,7060.0,,,
b,2025-08-02 00:24:00,THIRD,7300.0,,,
b,2025-08-02 00:24:00,THIRD,7540.0,,,
b,2025-08-02 00:24:00,THIRD,7780.0,,,
b,2025-08-02 00:24:00,THIRD,8020.0,,,
b,2025-08-02 00:24:00,THIRD,8260.0,,,
b,2025-08-02 00:24:00,THIRD,8500.0,,,
b,2025-08-02 00:24:00,THIRD,8740.0,,,
b,2025-08-02 00:24:00,THIRD,8980.0,,,
b,2025-08-02 00:24:00,THIRD,9220.0,,,
b,2025-08-02 00:24:00,THIRD,9460.0,,,
b,2025-08-02 00:24:00,THIRD,9700.0,,,
b,2025-08-02 00:24:00,THIRD,9940.0,,,
b,2025-08-02 00:24:00,THIRD,10180.0,,,
b,2025-08-02 00:24:00,THIRD,10420.0,,,
b,2025-08-02 00:24:00,THIRD,10660.0,,,
b,2025-08-02 00:24:00,THIRD,10900.0,,,
b,2025-08-02 00:24:00,THIRD,11140.0,,,
b,2025-08-02 00:24:00,THIRD,11380.0,,,
b,2025-08-02 00:24:00,THIRD,11620.0,,,
b,2025-08-02 00:24:00,THIRD,11860.0,,,
b,2025-08-02 00:24:00,THIRD,12100.0,,,
b,2025-08-02 00:24:00,FOURTH,100.0,4.2,15.0,1.7
b,2025-08-02 00:24:00,FOURTH,340.0,2.8,19.0,2.2
b,2025-08-02 00:24:00,FOURTH,580.0,4.1,26.8,2.6
b,2025-08-02 00:24:00,FOURTH,820.0,3.6,23.0,3.1
b,2025-08-02 00:24:00,FOURTH,1060.0,3.7,25.2,3.6
b,2025-08-02 00:24:00,FOURTH,1300.0,3.1,23.4,4.1
b,2025-08-02 00:24:00,FOURTH,1540.0,3.1,24.6,4.0
b,2025-08-02 00:24:00,FOURTH,1780.0,2.8,20.2,3.4
b,2025-08-02 00:24:00,FOURTH,2020.0,2.6,24.8,2.9
b,2025-08-02 00:24:00,FOURTH,2260.0,2.3,19.2,2.6
b,2025-08-02 00:24:00,FOURTH,2500.0,2.1,22.1,2.2
b,2025-08-02 00:24:00,FOURTH,2740.0,2.3,17.2,1.9
b,2025-08-02 00:24:00,FOURTH,2980.0,2.8,15.8,1.3
b,2025-08-02 00:24:00,FOURTH,3220.0,2.1,24.9,1.0
b,2025-08-02 00:24:00,FOURTH,3460.0,1.1,13.2,1.0
b,2025-08-02 00:24:00,FOURTH,3700.0,1.0,11.1,1.3
b,2025-08-02 00:24:00,FOURTH,3940.0,0.9,9.5,1.2
b,2025-08-02 00:24:00,FOURTH,4180.0,0.4,6.7,1.1
b,2025-08-02 00:24:00,FOURTH,4420.0,1.6,9.9,1.0
b,2025-08-02 00:24:00,FOURTH,4660.0,1.1,12.9,0.8
b,2025-08-02 00:24:00,FOURTH,4900.0,0.7,5.6,0.4
b,2025-08-02 00:24:00,FOURTH,5140.0,0.4,6.4,0.1
b,2025-08-02 00:24:00,FOURTH,5380.0,0.7,9.8,-0.2
b,2025-08-02 00:24:00,FOURTH,5620.0,0.8,13.1,-0.2
b,2025-08-02 00:24:00,FOURTH,5860.0,0.6,11.6,-0.1
b,2025-08-02 00:24:00,FOURTH,6100.0,0.4,6.7,-0.1
b,2025-08-02 00:24:00,FOURTH,6340.0,,,-0.2
b,2025-08-02 00:24:00,FOURTH,6580.0,,,-0.6
b,2025-08-02 00:24:00,FOURTH,6820.0,,,
b,2025-08-02 00:24:00,FOURTH,7060.0,,,
b,2025-08-02 00:24:00,FOURTH,7300.0,,,
b,2025-08-02 00:24:00,FOURTH,7540.0,,,
b,2025-08-02 00:24:00,FOURTH,7780.0,,,
b,2025-08-02 00:24:00,FOURTH,8020.0,,,
b,2025-08-02 00:24:00,FOURTH,8260.0,,,
b,2025-08-02 00:24:00,FOURTH,8500.0,,,
b,2025-08-02 00:24:00,FOURTH,8740.0,,,
b,2025-08-02 00:24:00,FOURTH,8980.0,,,
b,2025-08-02 00:24:00,FOURTH,9220.0,,,
b,2025-08-02 00:24:00,FOURTH,9460.0,,,
b,2025-08-02 00:24:00,FOURTH,9700.0,,,
b,2025-08-02 00:24:00,FOURTH,9940.0,,,
b,2025-08-02 00:24:00,FOURTH,10180.0,,,
b,2025-08-02 00:24:00,FOURTH,10420.0,,,
b,2025-08-02 00:24:00,FOURTH,10660.0,,,
b,2025-08-02 00:24:00,FOURTH,10900.0,,,
b,2025-08-02 00:24:00,FOURTH,11140.0,,,
b,2025-08-02 00:24:00,FOURTH,11380.0,,,
b,2025-08-02 00:24:00,FOURTH,11620.0,,,
b,2025-08-02 00:24:00,FOURTH,11860.0,,,
b,2025-08-02 00:24:00,FOURTH,12100.0,,,
b,2025-08-02 00:24:00,FIFTH,100.0,1.6,22.3,-2.1
b,2025-08-02 00:24:00,FIFTH,340.0,2.5,20.9,-2.1
b,2025-08-02 00:24:00,FIFTH,580.0,2.7,32.1,-2.0
b,2025-08-02 00:24:00,FIFTH,820.0,2.8,30.6,-2.0
b,2025-08-02 00:24:00,FIFTH,1060.0,2.8,28.5,-1.8
b,2025-08-02 00:24:00,FIFTH,1300.0,2.9,24.2,-1.4
b,2025-08-02 00:24:00,FIFTH,1540.0,2.9,22.9,-0.4
b,2025-08-02 00:24:00,FIFTH,1780.0,1.7,19.4,0.6
b,2025-08-02 00:24:00,FIFTH,2020.0,2.9,25.8,1.4
b,2025-08-02 00:24:00,FIFTH,2260.0,2.8,31.7,1.4
