station,time,height,wind_direction,wind_speed,vertical_velocity,horizontal_reliability,vertical_reliability,cn2,beam,spectral_width,snr,radial_velocity,temperature,relative_humidity,water_vapor_density,liquid_water
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,SECOND,2.1,12.2,2.2,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,THIRD,2.5,13.5,3.2,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,FOURTH,1.0,8.2,3.2,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,FIFTH,0.9,12.0,1.1,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,FIRST,1.4,20.9,0.9,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,SECOND,3.1,24.7,2.1,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,THIRD,3.2,21.4,3.1,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,FOURTH,3.3,21.2,2.9,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,FIFTH,1.8,25.2,1.1,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,FIRST,1.3,16.2,0.1,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,SECOND,2.7,22.3,0.6,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,THIRD,3.4,29.0,1.1,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,FOURTH,3.6,23.0,3.1,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,820.0,234.4,7.9,0.6,100.0,100.0,1.1e-15,FIFTH,2.8,30.6,-2.0,22.3106,98.3364,18.5693,0.3908
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,FIRST,1.4,19.0,1.1,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,SECOND,1.0,13.0,2.2,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,THIRD,0.9,11.0,3.3,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,FOURTH,0.9,12.5,3.0,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,FIFTH,1.0,11.9,1.3,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,FIRST,1.3,24.9,0.9,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,SECOND,2.6,23.0,2.4,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,THIRD,2.9,25.0,3.6,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,FOURTH,22.3,18.3,3.2,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,940.0,241.2,7.7,0.7,100.0,100.0,5.6e-16,FIFTH,2.8,27.8,1.3,21.5694,97.2176,17.877299999999998,0.0376
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FIRST,2.0,18.0,1.1,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,SECOND,1.0,13.8,2.4,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,THIRD,0.9,10.8,3.5,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FOURTH,0.8,11.3,3.5,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FIFTH,0.8,8.5,1.2,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FIRST,1.9,26.5,0.9,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,SECOND,2.4,23.1,2.3,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,THIRD,2.7,25.2,3.6,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FOURTH,2.5,20.5,3.3,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FIFTH,2.4,27.7,1.2,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FIRST,1.9,13.2,0.4,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,SECOND,2.7,19.0,0.9,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,THIRD,3.5,22.8,1.4,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FOURTH,3.7,25.2,3.6,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1060.0,243.2,7.3,0.6,100.0,100.0,3.1e-16,FIFTH,2.8,28.5,-1.8,20.7744,96.5138,17.3158,0.0004
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,FIRST,1.0,15.9,1.1,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,SECOND,0.9,11.8,2.3,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,THIRD,0.8,11.1,3.3,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,FOURTH,0.8,10.2,3.3,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,FIFTH,0.8,8.6,1.1,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,FIRST,1.2,22.2,0.6,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,SECOND,2.0,22.8,2.2,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,THIRD,2.6,24.6,3.7,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,FOURTH,22.3,19.9,3.2,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1180.0,245.1,6.7,0.5,100.0,100.0,1.8e-16,FIFTH,2.6,25.9,1.0,20.1296,95.9399,16.656200000000002,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FIRST,0.9,14.7,0.8,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,SECOND,0.9,11.1,2.0,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,THIRD,0.8,11.3,3.0,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FOURTH,0.8,9.1,2.6,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FIFTH,0.7,8.1,1.2,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FIRST,2.2,20.7,0.1,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,SECOND,2.3,21.5,2.0,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,THIRD,2.6,24.7,3.8,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FOURTH,2.6,19.2,3.0,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FIFTH,3.8,24.3,0.9,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FIRST,1.9,18.7,0.6,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,SECOND,2.5,18.2,1.4,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,THIRD,3.5,26.3,2.2,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FOURTH,3.1,23.4,4.1,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1300.0,247.9,6.3,0.4,100.0,100.0,2.3e-16,FIFTH,2.9,24.2,-1.4,19.4405,95.098,16.237499999999997,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,FIRST,0.9,12.9,0.3,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,SECOND,0.6,6.0,1.4,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,THIRD,0.7,8.7,2.5,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,FOURTH,0.6,5.6,1.5,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,FIFTH,0.6,6.7,1.2,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,FIRST,2.3,21.1,0.2,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,SECOND,2.3,21.4,2.0,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,THIRD,3.0,22.1,3.7,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,FOURTH,22.3,17.5,2.8,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1420.0,249.7,6.2,0.4,100.0,100.0,2.9e-16,FIFTH,3.4,23.0,1.2,18.8012,94.4642,15.8575,0.0
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FIRST,1.9,9.4,-0.5,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,SECOND,0.8,11.0,0.8,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,THIRD,0.5,4.8,2.1,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FOURTH,0.6,6.5,1.0,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FIFTH,0.7,5.5,0.6,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FIRST,2.2,24.1,-0.1,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,SECOND,2.3,19.3,1.9,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,THIRD,3.2,20.6,3.8,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FOURTH,2.3,19.7,2.3,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FIFTH,3.5,24.4,1.4,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FIRST,2.4,19.6,0.6,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,SECOND,2.8,19.9,1.9,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,THIRD,3.5,27.0,3.0,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FOURTH,3.1,24.6,4.0,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1540.0,252.9,6.5,-0.0,100.0,100.0,3e-16,FIFTH,2.9,22.9,-0.4,18.1781,94.6162,15.653,0.1024
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,FIRST,1.8,9.9,-0.6,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,SECOND,0.5,5.1,0.9,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,THIRD,0.7,7.6,2.4,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,FOURTH,0.5,4.6,1.4,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,FIFTH,0.5,4.9,0.4,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,FIRST,2.1,18.2,-0.3,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,SECOND,2.0,17.8,1.8,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,THIRD,3.5,20.4,3.7,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,FOURTH,2.1,16.5,1.9,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1660.0,256.6,7.3,0.4,100.0,100.0,2.2e-16,FIFTH,3.5,23.8,1.5,17.647100000000002,92.67240000000001,15.1904,0.2166
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FIRST,0.7,7.1,-0.5,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,SECOND,0.7,7.3,1.3,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,THIRD,0.6,5.0,3.0,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FOURTH,0.6,5.5,2.1,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FIFTH,0.4,,0.5,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FIRST,1.8,19.0,-0.6,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,SECOND,1.8,15.3,1.6,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,THIRD,3.2,19.0,3.6,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FOURTH,2.3,17.9,1.6,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FIFTH,3.2,20.4,1.4,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FIRST,2.4,18.0,0.3,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,SECOND,2.9,20.2,2.1,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,THIRD,3.2,27.4,3.8,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FOURTH,2.8,20.2,3.4,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1780.0,259.5,7.6,0.3,100.0,100.0,1.2e-16,FIFTH,1.7,19.4,0.6,17.2426,90.88279999999999,14.548900000000001,0.19340000000000002
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,FIRST,0.8,8.0,-0.4,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,SECOND,0.6,5.9,1.5,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,THIRD,0.5,4.4,3.2,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,FOURTH,0.4,4.2,1.9,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,FIFTH,0.4,,1.0,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,FIRST,1.8,18.6,-0.8,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,SECOND,1.6,14.9,1.6,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,THIRD,3.1,18.8,3.8,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,FOURTH,2.6,24.6,2.1,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,1900.0,259.6,7.3,0.3,100.0,100.0,1.2e-16,FIFTH,1.5,13.8,0.9,16.8,91.0985,14.075,0.0
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FIRST,0.8,7.5,-0.5,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,SECOND,0.4,,1.5,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,THIRD,,,3.3,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FOURTH,0.4,4.2,1.7,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FIFTH,0.3,,1.1,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FIRST,1.8,20.0,-1.0,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,SECOND,1.1,13.5,1.6,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,THIRD,3.0,19.8,4.1,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FOURTH,2.6,20.1,2.2,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FIFTH,1.3,11.0,0.9,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FIRST,1.6,19.0,0.1,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,SECOND,3.0,23.8,2.2,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,THIRD,3.1,26.1,4.2,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FOURTH,2.6,24.8,2.9,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2020.0,251.1,6.3,0.4,100.0,100.0,2.4e-16,FIFTH,2.9,25.8,1.4,16.33514,90.63328,13.506559999999999,0.0002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FIRST,,,,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,SECOND,,,,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,THIRD,,,,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FOURTH,,,,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FIFTH,,,,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FIRST,1.8,11.6,-1.2,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,SECOND,1.4,10.1,1.8,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,THIRD,2.9,24.7,4.6,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FOURTH,3.3,18.2,2.2,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FIFTH,2.4,13.0,1.2,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FIRST,1.4,17.3,-0.4,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,SECOND,3.6,31.4,2.1,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,THIRD,2.3,26.0,4.3,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FOURTH,2.3,19.2,2.6,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2260.0,253.0,6.4,0.3,100.0,100.0,8.2e-17,FIFTH,2.8,31.7,1.4,15.32408,87.73256,12.66424,0.0024000000000000002
b,2025-08-02 00:24:00,2500.0,254.0,6.3,0.2,100.0,100.0,8.5e-17,FIRST,,,,14.341999999999999,85.106,12.166,0.0
b,2025-08-02 00:24:00,2500.0,254.0,6.3,0.2,100.0,100.0,8.5e-17,SECOND,,,,14.341999999999999,85.106,12.166,0.0
b,2025-08-02 00:24:00,2500.0,254.0,6.3,0.2,100.0,100.0,8.5e-17,THIRD,,,,14.341999999999999,85.106,12.166,0.0
b,2025-08-02 00:24:00,2500.0,254.0,6.3,0.2,100.0,100.0,8.5e-17,FOURTH,,,,14.341999999999999,85.106,12.166,0.0
b,2025-08-02 00:24:00,2500.0,254.0,6.3,0.2,100.0,100.0,8.5e-17,FIFTH,,,,14.341999999999999,85.106,12.166,0.0
b,2025-08-02 00:24:00,2500.0,254.0,6.3,0.2,100.0,100.0,8.5e-17,FIRST,2.3,11.4,-0.8,14.341999999999999,85.106,12.166,0.0
b,2025-08-02 00:24:00,2500.0,254.0,6.3,0.2,100.0,100.0,8.5e-17,SECOND,1.5,9.1,1.8,14.341999999999999,85.106,12.166,0.0
b,2025-08-02 00:24:00,2500.0,254.0,6.3,0.2,100.0,100.0,8.5e-17,THIRD,2.8,23.5,4.3,14.341999999999999,85.106,12.166,0.0
